,Unnamed: 0,댓글
47,47,이재갑교수님 응원합니다~~언제나 신뢰하는 다스뵈이다  홧팅♡
48,48,이재갑 교수님 힘내세요!!!!!
49,49,"5주 뒤면 다스뵈이다 200회네~~ 도올 선생님이랑 유시민 이사장님 뵐 수 있었으면 좋겠네요 ㅎㅎㅎㅎ 이재명 후보가 직접 나오면 베스트겠지만, 못 나오면 이해찬 전 대표님이라도 ㅎㅎ"
50,50,세월호 미친 김감독님도 ^^
51,51,이재갑 교수님과 가족분들 화이팅
52,52,다른건 차치하더라도 조국집안을 비교하면 간단하다 . 표창장위조 의혹만으로도 각대학을 압수수색했고 주변사람들 죄다 불러다 조사했다 . 70번이 넘게 압수수색했는데 왜 김씨와 연관된 관계대학이나 주변인들은 왜조사를 안하는거냐 !
53,53,김태형 교수님 말씀은 아무리 길어도 지루하지 않고 귀를 귀울이게 되요.  인상도 좋으시고 날카로운 분석 깨끗하고 지적인 이미지
54,54,우리나라 방역 정말 세계최고!  이재갑교수님이하 방역관계자분들께 정말 미안하고 감사하죠  가짜뉴스에 휘둘리는 어리석은 분들 안타깝네요  자기들의 권리주장하기전에 책임을 다해야함을 가르치고 행해야 할때인듯 합니다
55,55,이재명후보님 응원합니다 
56,56,김어준님의 팩트체크가 단단히 한몫했어요 어준님 고마워요 
57,57,이재갑 교수님 힘내세요! 응원 합니다 김태형 소장님 분석 최오고 
58,58,나라가  망하길바라는 스레기 언론들 국짐  극우들 은 사라져라
59,59,오늘도 감사한 맘으로다스뵈이다 김어준!!!
60,60,어우
61,61,와우
62,62,지금 일본에서 살고있습니다  어제 재외국민 투표 신청 했습니다  이번만큼은 꼭 사랑하는 고국을 위해 소중한 한표 꼭 행사 하겠습니다이재명 후보님 깨시민 모두 화이팅입니다
63,63,Yui Yui   멋집니다 ^^
64,64,당신 덕에 우리나라가 선진국으로 갈 수 있겠습니다. 당신의 소중한 한 표가 나라를 바꿉니다
65,65,당신 덕에 우리나라가 선진국으로 갈 수 있겠습니다. 당신의 소중한 한 표가 나라를 바꿉니다
66,66,금요일엔 다스뵈이다 보는재미!이재명 대통령으로~김어준총수님 감사^^~
67,67,국민에게는 권리와  의무가  있다. 미접종자는  환자로서 치료받을  권리를  상실한것이다.
68,68,이재명이 대통령되면 진짜 대한민국은 한단계 레벨 업 될것이다. 나를 위해 우리를 위해 이재명 응원합니다.
69,69,아몰랑ㅋㅋㅋㅋ 여가부 폐지하겠다고?? ‘찍는다’
70,70,"경기도민으로서  성남시민으로서 분당구민으로서  이재명 후보를 십 몇년간 겪어 보았잖아요?한마디로 대단한 사람, 김대중  노무현 문재인의 장점만 모아 놓은 사람.....대한민국에 선물이 될 분!"
71,71,"반갑습니다... 저두요. 분당구민, 성남시민, 경기도민으로서 점점 이재명이란 사람에 대해 알게되면서 이렇게 지지자가 되었습니다."
72,72,완전 공감요.
73,73,털보형! 형은 정말 최고야!
74,74,동조 이론 공감합니다. 김건희와 구미 여아 사건의 친모는 같은 패턴을 보이네요. 그 친모의 일관적인 부정에 유전자 검사 결과가 잘못된 거 아닐까 의심하는 여론도 있었죠.
75,75,오늘의 다스 명언은 이재명은 우리진영의 선물이다.   전무후무 이재명같은 분이 또 나올까 싶네요. 우리 모두 이재명 보유국 만듭시다.
76,76,영화 평론가분들 케미가 장난이 아닙니다...정말 재밌네요...계속 출연 부탁드립니다..
77,77,고요의 바다 재밌게 봤어요️️그리고 어대명총수님 ️️️️️️️이재갑 교수님 힘내세요 
78,78,진짜 이재갑교수같은 분한테 왜 그러는지...ㅜㅜ 이재갑교수님 힘내세요 반드시 3차 꼭맞아야합니다 물론 소아청소년두 ㅜㅜ
79,79,울 아들 고1인데 11월에 맞혔어요 겜세상에선 우익성향이 있나보던데다른사람 피해주지말고 그냥  맞으라고 했는데 부작용없이 2차까지 다 맞았습니다백신 문제없고요 아이들도 맞아야합니다~
80,80,오늘도 김어준~ 다스뵈이다는 항상 재밌어~
81,81,김어준이 이 시대에 같이 살아줘서 너무 고맙다.
82,82,50대 여성인데도 탈모 걱정인데 너무 좋아요.이재명 뽑지 않겠습니다.이재명을 심겠습니다.너무 좋고 재미있어요.
83,83,아몰랑ㅋㅋㅋㅋ 여가부 폐지하겠다고?? ‘찍는다’
84,84,8
85,85,저도 50대인데 탈모 진행중입니다나를 위해 이재명이재명이 심고 국민들이 키운다
86,86, @k r  윤짜 말인가요??.. 윤짜네... 범죄 무서워
87,87,이명박의 아바타를 부정하는  안철수를 띄우는 세력이 있다고 생각합니다. 민심이 아닌 기존 권력세력의 의사라 생각합니다.
88,88,저도  목동사는데  목동의  자부심이십니다   정확한  팩트 체크와  용기내어  옳은소리하시는  이재갑교수님   응원합니다  화이팅입니다  
89,89,목동에 특목고 학원 뺑뺑이 돌던 준석이 목동의 아웃풋 ㅎ
90,90,화곡동도 응원합니다~
91,91,목동지인 아무것도 안보고 국힘당 찍으라는...어느시대 사람인지
92,92, @루피  그러면서 자기는 뼛속까지 노원구의 아들이라잖아요..종로구에 지역구 나올수 있다는데 거기선 뭐라 떠들지 벌써부터 궁금하네요...진짜 얍삽한 인간..
93,93,나쁜 인간들  어떻게 그렇게까지 할수있나 ㅠ
94,94,이재갑 교수님 총수말이 맞을겁니다.  그들은 이재갑교수님이 옆에 가더라도 누군지도 모를겁니다. 의사로써 자부심을 가지시고 본인의 확고하고  고명한 의학적 견해를 널리 알려 주시길 바랍니다.
95,95,선거알바 집회알바 아니면 다행입니다.집까지 가서 그러는건 고발감 아닌가요
96,96,자전거에서도 평속으로 추월하면 추월당한 상대방은 절대 다시 따라올수 없습니다...돈과 탈모에는 좌우가 없습니다. 김총수와 비슷한(?) 이재명 천재설...더욱 더 스마트한 세상이 오기를 바랍니다.어대명!^^
97,97,다스뵈이다 나라를구한다 김어준️
98,98,이재명의 진가를 모두가 알 수 있기를 바랍니다
99,99,다뵈& 총수 격하게 응원합니다!
100,100,이재갑 교수님 고맙습니다힘내세요!!!
101,101,부스터샷 맞았습니다. 국민으로써 또한 스스로를 위해서 당연한 것입니다.
102,102,제 오빠가 태극기부대인데 수구 유투버들의 주장을 믿고 백신을 안맞고 있다가 지난 12월초 감염되어 응급실로 실려가 일주일만에 돌아가셨어요 정신차리라고 말해주고 싶습니다
103,103,이재명을 봐온지 거의 6년됐는데 진짜 발전도상인이 맞다  생존자도 맞고 어떻게 그험난한걸 이겨내고 여기까지 왔을까? 정말 대단하다
104,104,의사 집단 유트버들이 불안조성하고국민이 바보로 생각하는 게 너무 힘들어요 이렇게 점잖게만 하면 안됩니다 정확히 알려주세요 
105,105,저도 역대급 비호감 선거라는 말로 자꾸 선동하는 게 딱 프레임이라고 생각했는데 총수 설명 너무 와닿네요 왜 이게 비호감 선거죠? 훌륭한 후보와 말도 안되는 후보가 나온 상식 비상식의 선거인데? 우리 함께 끝까지 밭을 갈아요 우리 후보가 더 빛나게! 승리하는 그 날까지!
106,106,최고의 능력자 후보 보는듯 ㅎ
107,107,역대 최고의 후보 이재명님을 청와대로~~~!!!
108,108,이재갑 교수님....어떡해요무식한 놈들 때문에...햄내시고 국민을 위해 계속 일해주세요. 감사합니다.
109,109,총수는 천재다. 언제나 듣는 이야기겠지만 저쪽의 더러운 작태와 뻔뻔한 낯짝에 감정이 소용돌이 칠 때 총수의 강철같은 멘탈을 보며 이것은 하늘이 내린 재능이 아닐 수 없다라고 탄복한다. 총수는 천재다.
110,110,거업하고 윤성은 은근히 조합 좋네요.
111,111,"알면알수록, 보면볼수록 대통령후보감으로  최~~고!! 지지자를 자랑스럽게 만드는 이재명후보^^실무적으로 준비된 이재명후보님^^100분토론 보면서 오바마대통령이 떠오르더군요~~~~이정도인줄은 몰랐는데 진짜 감탄했어요^^"
112,112,
113,113,근데 겁나게 웃긴게 윤석렬이 삼프로 학고 나가면서 측근들한테 ...경제 뭐없네...내가 말하면 다 한마디도 못해 ㅋㅋㅋ 이러고 나왔다고 들었음....환장함 ㅋㅋㅋㅋ
114,114,바보 인증 ㅋㅋ
115,115,눈이 있다면 보고귀가 있다면 듣고 머리가 있다면 생각하고 사고가 있다면 판단하라~고로 이재명을 선택해야 한다고 생각합니다.다스뵈이다 응원합니다 
116,116,공감!
117,117,⁹
118,118,정신을올바로갖고있다면.나를위해이재명을 심겠죠~~
119,119,대단한 정답요
120,120,정말 옳으신 말씀입니다
121,121,ㅇㅅㅇ은 진짜 아니다
122,122,아몰랑ㅋㅋㅋㅋ 여가부 폐지하겠다고?? ‘찍는다’
123,123,잘쓰신  글이라고  생각합니다
124,124, @k r  너무하네~도배좀 그만하쇼
125,125,와우~
126,126,이재명 똑똑하다 천재다 말하는데 정작 중요한부분을 말하지 않은게 있다…김건희나 지식인이라 생각하는 자들은 자신들 돋보이게 보이게 하려고 쉬운말도 어렵게 말한다…이재명 후보의 진짜 강정은 어려운 사안도 최대한 쉽게 풀어서 말한다…전국민이 알수있도록…이재명은 전국민 언어를 구사한다…
127,127,알수록 멋진 후보최상품 이재명을 청와대에 심는다!!!!
128,128,다스뵈이다가 있어 행복하고 힘이 납니다.감사합니다♡♡♡
129,129,2:10:08 김어준 생각00:24 이재갑 교수14:15 김태형 소장 (윤석열 심리분석)35:45 우상호 의원51:51 노영희.신유진.신장식.양지열1:13:54 박시영.이택수 (여론조사)1:31:45 강훈식.박찬대 (이재명 캠프)1:55:33 윤성은.거의없다 (영화/드라마)
130,130,이런거 너무 좋아요
131,131,답해야한다 이렇게 많은 변호사들이 말하는데 도대체 이게 공정과 상식인가??
132,132,미친판사  ㅠㅠㅠ  애들 불쌍해  백신부역자라니고생하는 분들에게 ㅜㅜ 매사에 정치적 개념  !!!들이대니!!!!  뭣이 중헌디교수님  응원합니다 힘내세요
133,133,"총수님, 주간 아침은 뉴공으로 시작하고 금욜엔 다스뵈이다로 마무리하고 짬짬이 월간 김어준으로 공백을 메우며 동유럽에서 살고 있는 교민입니다.지금까지도 감사했지만 요즘들어 아침 저녁 정국이 순식간에 변하는데 일주일에 한 번, 그것도 녹화 방송으로는 바닥에서 밭가는 우리들의 호미날을 잘 들게 할 수 없습니다.'김어준의 생각'만이라도 매일 올려주십시요!!!"
134,134,뉴질랜드에서 녹화로보는 다뵈을봅니다앞으로 다 뵈로합시다능글막해 똑똑한 놈 김총수징글막해 해박한 놈 이재명
135,135,양지열과 거의없다의  대안뉴스도 재이있어요.한번 보셔요.
136,136,열린공감 tv 시청 추천합니다.최동석 교수님 편
137,137,저는 매일밤 9시엔 열공 으로 마무리
138,138, @깨시민   어제 방송 아주 좋았습니다. 맞아요
139,139, @이MJ  
140,140,저도 대안뉴스(양지열 거의없다) 추천요~~~ 넘 재밋고 화~목 매일 오전 10시 생방해용~
141,141,저의 라이프 스타일과 거의 비슷하시네요 ㅎㅎㅎ. 미국에서 삼십년 넘게 살고 있는데 최근 몇년간 김어준을 알고 희망을 보게 되었습니다.
142,142,저랑 같은 생각을~
143,143,이재갑교수님 응원합니다
144,144,"자기 고백하자면...윤석열 보면 저 자신을 보는 것 걑아 놀라곤 합니다. 자기 능력에 과분한 자리를 간 적 있고, 겁이 많고, 흥분하면 자기 자신을 놓을 때가 있고, 이야기를 병렬식으로 늘어놓고, 술 좋아 하고, 놀기 좋아하고...저도 순간 흥분해서 말한 걸 진짜 기억 못할 때가 있거든요. 지나고 되새겨보면 기억하기도 합니다.ㅠ윤석열 진심 미웠는데, 심리분석 보면서 애잔하기도 하네요. 진짜 나랑 비슷한 성향이라면...김건희 문제 알겁니다. 적어도 현재 상태라면...근데 차마 결단도 못하고 비겁하게 홀로 술과 함께 삭힐듯. 정치하면 안 되는 부륜데... 참고로 전 이재명 후보가 대통령되야 한다고 믿습니다."
145,145,이런 문제를 가지고 계신다면 술을 끊으셔야 합니다. 제가 아는분이 알콜성치매로 요양원에 계시는데 너무 안타깝습니다.
146,146,실시간  업데이트되는  후보라는  말...인정~실시간  업데이트 되는 '대한민국'에 최적화된  지도자가  아닐까?!!아~나도  오늘 '방어'하고 싶다  
147,147,당신이 있어서 대한민국의 미래가 안심됩니다. ~~!! 여기 나오신 모든 분들도요. 감사합니다~~~!! 
148,148,이재갑교수님. 코로나 시작부터너무 고생 많으셨어요저는 그노력을 알고 있습니다
149,149,이재갑 교수님 응원합니다 힘내세요 화이팅
150,150,"국짐당은,국민에짐이되는당,해체가답이다, 쇼쇼쇼 하지마라,국민이피곤하다,"
151,151,
152,152,이재갑교수님 힘내시구요 가족분들도 힘내세요
153,153,이재갑교수님힘내세요.~결과는우리의자손들이평가합니다~
154,154,역대 최고의 대통령감이 있는데국짐당 지들 흠 가릴려고물타기 비호감 프레임 씌우는 선거정치에 관심이 있다면 보일것이다.너무나 선명하게.
155,155,이번 선거는 다른거 다~ 떠나서 '역대급 행정능력갑의 후보'와 '역대급 행정능력저질의 후보'와의 대결이라고생각합니다.
156,156,이재명이 어디까지 발전해 가는지 꼭 보고 싶다.민주당을 채찍질 해서라도 2032년 대선까지 승리하여 홍익인간을 실천하는 대한민국이 세계의 리더로서 자리 매김을 할 수 있도록 해야 후배들에게 보다 더 떳떳한 선배가 될 수 있다.
157,157,내가 아바탑니까~~~그만 개로피십시오~ 그 주인공이내가 토론하게 바보입니까~~ 가 나타나니까 갑자기 똑똑한 사람이 됨.
158,158,사기꾼 집안 윤석열 덕분에 ㅋㅋㅋ ㅋㅋㅋ
159,159,철수는. 윤짜. 보다는 똑똑 한건 사실이유
160,160,김어준 공장장  새 해에도 건강 하시고  복  많이 받으세요  응원 합니다  늘 고맙습니다
161,161,김어준 귀한줄 알아야 합니다.!!!100만 구독 쫌 해줍시다하찬은 먹방도 100-200만 하는데..!!
162,162,멋져부러.팀이 끝내 줍니다.좋은 일  질리도록 해보이소.아 심장이뛰네요.
163,163,이재갑 교수님을 응원합니다.
164,164,"믿음가는 이재갑교수님, 항상 감사드립니다."
165,165,나라를 구한 삼프로국민을 구한 다스뵈이다
166,166,명언!
167,167,이재갑 교수님 응원합니다!!️️
168,168,"모든일을 경험해 보면, 말이 잘 나옵니다.영업사원들중에도 실전을 경험 해본 사람과 메뉴얼만 달달외운 사람의 차이는 극과극이죠."
169,169,"이재갑 교수님, 힘내시길..극보수, 극우..다 좋은데 질병을 앞에 두고는 그러지 말았으면 좋겠구만.과학에 대해서 거짓으로 왜곡하고 호도하는 건.. 사람으로서 그러지 좀 말길..백신은 꼭 맞아야죠..이게 논란거리가 되는 게 정상인가 싶네요."
170,170,이해찬대표님 말씀대로 이재명은 알면알수록 민주진영의 선물입니다!!!!
171,171,사람을 정확하게 판단하려면 과거의 행동패턴이다  시간이 변해도 과거를 보면 미래를 알수 있다
172,172,금요일을 얼마나 기다리는지. 우리에겐 12척의 배와 김어준이 있다. 진화중인 이재명
173,173,그들이 준비한 공작이 있겠죠.. 지금 40 프로 못 넘으면 막판은 3명이 복마전 될수있습니다. 우리는 공작이 있으도 확고히 지지를 해줘야합니다.
174,174,새해 소원:1) 이재명 후보 대선 당선 2) 코로나 종식 3) 언론개혁 4) 검찰폐지
175,175,
176,176,동감합니다 
177,177,언론개혁이 젤 중요하다고 생각해요우리가 어준이형만 보는 이유죠 ^^
178,178,완전 공감합니다
179,179,희망을 주는데 재미까지 있는 다스뵈이다
180,180,"이번 주도 완전 꿀잼♡다스뵈이다스탭들과 총수, 감사드려요!!!!!"
181,181,자기신체의 자유를 주장하며 백신접종을 거부한 사람들은 코로나19가 걸렸을 경우 모든 비용을 개인이 책임지게 해야 함! 단 질환으로 백신접종 제외자들은 이정해 줘야 함.권리만 주장하고 책임을 회피하는 짓거리는 강력하게 응징해야 함!
182,182,"박찬대,강훈식 요리하면서 소리로만 듣는데 목소리에 겸손함이 묻어난다."
183,183,"최선이 있다제대로 보면...나를 위해, 미래를 위해, 국가를위해"
184,184,세월호 선장과 국짐당 당대표의 공통점은? 둘다 이름이 이.준.석.세계로 나아가는 대한민국이라는 배를 이.준.석에 맡기면 어떻게 되는지 아시죠?
185,185,아....  그러네요 ㅜ
186,186,우리에게 최선은 이재명후보김어준총수님 나오신 모든 게스트분들 응원합니다
187,187,이재갑교수님! 항상 고생많으세요! 정말 감사합니다~
188,188,대장동은 결국 윤석열의 비리인거군부산은행과 조씨 검사 남변호사 그리고 결국 윤석열 특검해야함  파헤쳐야 함 반드시
189,189,모든 뉴스중 최고의 뉴스채널...즐겁고 유쾌하게 올바르고 명쾌하게 정보를 전해주셔서 감사하네요. 김어준은 천재인듯...대한민국 최고의 패널들과 소통하며 국민들에게...올바른 정보들을 전달해주시니...국가에서 상을 주어야 할듯...최고의 언론인상
190,190,"윤성은 교수님, 거의없다님 좋은 영화 추천을 해주셔서 감사합니다."
191,191,출연진보니 재미 확보 기대됩니다^^
192,192,역대 젤 뛰어난 후보와 제일 무능한 후보의 대선후보를 동시에 보고 있네요.. 이재명 정말 뛰어난 후보죠.. 토론하는거 보고 매번 감탄합니다.. 대통령 못 만들면 대한민국의 큰 손실이죠..
193,193,어떻게 윤가넘을 지지한다고 하는 사람들이 아직도20%대가 나오고 있는지도저히 이해불갑니다
194,194,어쩌겠어요? 아직도 뭣도 모르고 극우 틀트부 보고 지지하는 틀딱들이 20% 었는데 그게 한계지요.20%면 어차피 2등 은메달 인데.
195,195,새빨간 거짓말에 속아서 그래요
196,196,저도 도저히 이해가 안가요. 슬프지만 우리아빠 포함해서요.
197,197,공장장 웃음소리는 지구를 들석들석유쾌한 바이러스
198,198,"노영희씨는 말을 잘하는게 아니라, 박학다식으로 인해 청산유수같은 언변을 보여주는 듯."
199,199,나를 위해~ 이재명!! 최선이다!!!  다스뵈이다~ 우리의 김총수님~ 
200,200,대선 끝나고 나서 김태형 소장님의 김어준 총수 분석도 다스뵈이다에서 한번 진행해 주시면 재밌을 것 같네요 ㅎㅎㅎ
201,201,이재갑 교수님 응원합니다~~~!!!
202,202,와...........하루종일 닷페인지 뭔지 아이고 피곤 ㅋㅋㅋ 천재명 믿어 봅시다.  갈라치기 명수..국짐당 것들에게 고스라니 넘어가지 말구요.  오늘도 어준총수랑..밭을 갑시다..!!!!!!!!!!!!!
203,203,설사 우리의후보님이 실수를 하더라도 사람이니  우리 믿고 지지해줘요.
204,204,아니 후보님이 닷페에 대해 이야기하셨잖아요. 후보의 뜻을 듣고도 이해를 못한다면 어쩔수없지요.같은입장 아니더라도 그사람들도 국민의 한사람이기에 대통령후보이기로 일꾼으로서 들으러가신거라는 그분의 태도 저는 멋지다고 생각합니다. 그리고 다른 그룹에게도 불러달라하시더라구요. 닷페에 동조하는 입장이 아니라 들으러가신거니 저는 올바른 행보라 생각합니다
205,205,이재명식 효능감을 맛보면서 (소통이 된다고 느꼈거든요) 갑자기 확 재뿌린 느낌으로  맥이 빠진다고 하더라구요   투표는 감성영역이라  저는 힘빠진 2030도 이해는 가요
206,206,전 우리나라 전쟁난줄 알았어요. 왜이들 난리인지… 아주 조그마한 실수라도 생기면 물어뜯고 분탕질하고 진짜 해도해도 너무 한거 아닙니까?쫌 진득하니 믿고 지지하면 안될까요?  아니 실망스럽다고 윤도리 같은 바보 모지리 무식한 인간을대통령으로 뽑을겁니까? 진짜 같잖아서 증말.
207,207,난 이재명의 그런 철학이 맘에들어요 국민을 바라보는 시각은 평등합니다
