,Unnamed: 0,댓글
19,19,아기들이 추위와 공포속에서 죽어갔다는게 너무 가슴아프다 삼가고인의명복을빕니다
20,20,ㄴㄴ 착해짐♡
21,21, @やっぴ香  ㅂㅁㄱ
22,22, @やっぴ香  일간베스트가 어디 감히 댓글질이야
23,23, @錢鐘書  만물 일베설 ㅋㅋㅋ
24,24, @やっぴ香  일베가 나라의 중심이라며?
25,25,착해짐 = 미국 백인 종자들이 인디언들을 멸시하며 쓰던 말 = 조선인은 중국인보다 열등하다며 가쓰라 태프트 체제를 만들어 냄 = 21세기 일간베스트가 그 말을 다시 갖다 씀.
26,26,아기는 죽는게낫다
27,27, @錢鐘書  아하 ㅋㅋㅋㅋㅋ 그래서 중국이나일본 사람 죽으면 다 착해진다고 하니??? 죠센 크라쓰 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
28,28, @錢鐘書  ㅅㅂ 피융시나 그럼 해외 뉴스에서 중국 일본인 죽으면 좋나 착해진다는 댓글 많은데 그 애들이 다 일베냐 ㅋㅋㅋㅋ 이 피융시나 ㅋㅋㅋㅋㅋ
29,29, @錢鐘書  만물 일베설 ㅋㅋㅋㅋㅋ
30,30,아이고...얼마나 추웠을까..고인의 명복을 빕니다
31,31,"우주 쟈우린토 ...[ 우주 외계에서 떠도는 거대괴수 ]재해래밸 LV 용급능력 : 우주에서도숨쉴수있음 ,공기없이생존가능, 시속 980km 의비행속도+ 엄청난 내구력.. KA11 대괴인제압용 샤크미사일 안통함 스쿼드미사일에도 버티는광활한맷집 .=제라드미사일3방맞고 잠시기절햇으나 금방회복부활[힐링팩터능력보유].(핵폭탄을쏟아부으려했으나 지구까지멸망할수있어서포기한정부군 ==힐링팩터가있으나 아예안죽는것은아니다 핵폭탄몆방을 계속해서 공격하면죽을수도있다- 약점 : 아직까지밝혀진바없음공격력 = 입자광선을 입에서내뿜고 꼬리한방으로도시가쑥대밭이됨 걸어다니는것만으로도 온몸이무기임 ."
32,32,ㅉ
33,33,고인의  명복을 빕니다어떤말로도  할 수 없는데어떻게  다른나라에  가서그것도  관광을  가서그리  허망하게   목숨이끊어질 쭐  상상도  못했어요  얼마나  춥고무서웠을까 ??낯선땅  낯선나라에서  ..
34,34,인간의 유한함을 다시 느끼게 되는
35,35,아이들이 추워하고 계속 말할 때 아무것도 할 수 없는 부모의 심정... 그리고 죽은 아이들... 말로 그 슬픔을 표현할 수도 없네요...ㅜㅜ
36,36,뭐든 지나치면 위험 물.눈.불  모두 위험 하다. 여행가기전 일기예보 잘보고여행도 조심다녀야 합니다. 추위에 얼마나 고통 스러웠을까 ?고인들의 명복을 빕니다.
37,37,"우주 쟈우린토 ...[ 우주 외계에서 떠도는 거대괴수 ]재해래밸 LV 용급능력 : 우주에서도숨쉴수있음 ,공기없이생존가능, 시속 980km 의비행속도+ 엄청난 내구력.. KA11 대괴인제압용 샤크미사일 안통함 스쿼드미사일에도 버티는광활한맷집 .=제라드미사일3방맞고 잠시기절햇으나 금방회복부활[힐링팩터능력보유].(핵폭탄을쏟아부으려했으나 지구까지멸망할수있어서포기한정부군 ==힐링팩터가있으나 아예안죽는것은아니다 핵폭탄몆방을 계속해서 공격하면죽을수도있다- 약점 : 아직까지밝혀진바없음공격력 = 입자광선을 입에서내뿜고 꼬리한방으로도시가쑥대밭이됨 걸어다니는것만으로도 온몸이무기임 ."
38,38, @sprunk  ?
39,39, @😐  SCP중독된 잼민이임 무시ㄱ
40,40,아이들이 얼마나 고통스러웠을지 가슴이아프네요
41,41,삼가고인의 명복을빕니다
42,42,코로나보다 더 무서운게 자연재해인데 그저 안타까운 일이네요 삼가 고인의 명복을 빕니다
43,43,삼가고의 명복을 빕니다 여행이 불행으로 돌아올지...누가 알았겠누
44,44,자연은 그냥 놔둘때 아름다운것임.....인간은 자연앞에 아무것도 아님....
45,45,세상에.. 애들 어뜨케요ㅜㅜ 얼마나 추웠을까 아이구....
46,46,어른들은요? 어른은 뭐 죽어도 된다에요?
47,47, @개구리  개구리 올챙이쩍 생각못하고 지껄여 데는거야 뭐야?그저 어린애들의 죽음을 안타까워 할뿐이자나? 일상생활 어떻할래 당신..그렇게 삐뚤어져서...이구
48,48, @백탄  왜 애들걱정만 하고 어른들 걱정은 안하냐고요 어른도 춥고 고통스럽고 무서워
49,49, @개구리  아니 저분은 애키우는 엄마나 아빤가 보죠. 당연 애들이 더 눈에 밟히니 더 걱정한거고. 아니 꼭 애들부모가 아니라도. 보통 어린이.어린학생하면 한참 꽃피울시기에 져버렸다고 한탄하는데..저것도 그중의 일부분인데.뭐가 이상한거야?
50,50, @백탄  앞으로 차별하지 마시고 어른도 걱정하세요. 어른 목숨도 소중합니다. 그거 차별이세요.
51,51, @개구리  저 댓글에 차별이 어디에 있나.당신이 이분법으로 저 댓글를 바라봤을뿐...
52,52, @white  언급 안하고 무시하는것도 차별이세요
53,53, @개구리  이양반아. 대체 어떤인생을 살아왔기에 그런판단이 서는가?조용히 책도읽고 명상이라도 하시게..사회부적응자 같은 소리하지말고.
54,54,개구리 한마리에  파닥파닥들
55,55,얘새끼들만 사람이냐?
56,56,저번에 베트남인가 그 쪽도 영상1도에 죽어가는 기사났던데 저긴 더운 나라라 영하8도에도 엄청 추울듯눈 구경 좋지만 ㅠㅠ으휴 안타깝네요
57,57,저도 주이동으로 눈많이 오는 지역으로 왔는데 경험이 없던지라 첨엔 눈이 오면얼마나올까 오면치우면되지하며 대수롭지않게생각하다 어제 잠깐몇시간만에 차 바퀴만큼쌓였거든요근데 쌓이는게 문제가아니라 눈이올때 눈보라까지있어서 치우면되지했던생각도포기하게되더라구요 눈을 뜰수가없고문밖을 못나가요~ 그사이 이렇게 순식간에 쌓이더라는~ 경험없는분들은 그저 눈이 이쁠지몰라도 겪어보니 눈이 무서워졌어요~
58,58,ㅣ
59,59,바보세요 눈보라치는데 눈을 치운다는 생각을 한다는 자체가 이상한거 아닌가  눈을 치우고 안치우고를 떠나서 눈보라치는데 왜 나가그냥 바람 안불고 함박눈 내리는거 맞으러 눈오는거 보러 간다면 모를까아무리 눈 없는 지역에서 살았다고 해도 누가 눈오는데 쌓인눈을 치워요 어차피 또 쌓이는데 무지한거 자랑하시네
60,60,군대때 배우죠..쓸고 뒤돌아서면 다시 앃여있는...하루 종일 치워도 치워도 끝이 없는...군대에서는 복귀하면 그만이지만...혼자서 하려면...ㅠㅠ
61,61, @타이레놀  눈오기전에 남편이 출근했다가 퇴근해서 차세울자리만드느라구요~ 길엔 새벽에 눈치우는차가 왔다갔다해서 못세우거든요~무지하진않아요 눈오는날은 비상식량 채워두고  집콕이최고죠^^
62,62, @곰발바닥  안그래도 남편이 군대에선 하늘에서 내리는 쓰레기라한다구ㅋ
63,63, @타이레놀  막말 쩌네 인성 보인다 말투에서 천박함ㅇㅣ 느껴진다
64,64, @Jaden  고맙다 어떻게든 고상하고 싶은맘에 선택한 단어일텐데..그 천박함이 너에게도 느껴진다  숨긴다고 숨겨지는건 아니지 너의 그 말투는 고상하다고 생각하냐 넌 고상하고 인성 좋아서 모르는사 람에게 반말하냐 니 인성도 그닥 별반 다를게 없어보이는데 똥 묻은 개가 겨 묻은 개 나무란다고어이가 없다
65,65,밀려온 차들 때문에 못 내려가니 연료떨어져서 난방도 못하고 오랜시간 저체온증으로 죽었나보네요ㅠㅠ 반나절만 그대로 있어도 죽는 거 같아요. 눈속에 굴파고 들어가 불피우고 있어야 되는 거였을까 싶고 안타깝네요.
66,66,잘죽었지집에좀 있자
67,67, @운동하는도라이  말하는 싹퉁바가지 하고는.. 어떻게 살았길래 인성이 그러니..사람 목숨이 장난이냐? 사람이 죽었다고.. 밑바닥까지 내렸갔나 보네.. 에휴..
68,68,파키스탄도 산악지대는 겨울에 춥지만 워낙 건조한 곳이라 눈구경이 드문 볼거리라 저런 경험부족으로 참변들을 당한것 같네요
69,69,우리야(중부지방 한정) 눈을 질리도록 보지만 인도나 파키스탄은 일부 지역에만 오는 흔치 않은거라서 구경 자주 간다 들었음. 내 인도 친구도 얘기해보니까 어제 카슈미르 쪽 협곡에 눈이 엄청 쌓여있고 신성한 사원도 있다해서 가는거 보여줬는데 인터넷도 잘 안되고 날씨도 오락가락하는 걍 인적 자체가 없는 곳이 대부분인데 경치는 진짜 절경이긴했음.
70,70,이 세상엔 죽음의 종류들도 많은데 동사는 얼마나 고통스러울 지 안쓰럽다.
71,71,여행갈땐 식량과 기름을 풀로 채우고 가야하는 이유
72,72,한국에서 극한의 추위와 극한의 더위를 경험할수있는게 축복인건가?? 분명 극과 극으로 자연이 변화 할건데 한국은 적응가능하잖아
73,73,장단점이죠...무섭다는걸 알게해주니까요...단지 이론으로 모를뿐...추울땐 이불속이 최고..단순한 말 같지만..저 상황에 대비해보면...안나갔겠죠...추운데 왜 나가냔 식으로..저분들은 그냥 신기하니까 우르르 몰려간 것이고..경험 부족이죠..
74,74,파키스탄 여행했을때 저 곳에 가봤는데 산꼭대기에 작은 소도시가 있어 너무 신기했던 기억이 있어요. 많은 사람들이 사망했다니 안타깝네요.현지인들은 무르리라 하지 않고 무~리라고 하네요.
75,75,그렇구나
76,76,안타깝습니다..삼가 고인분들의 명복을 빕니다..
77,77,세상에 ㅠ.ㅠ 저긴 추위가 늘 없는 곳이라 추위예상을 못했구나..
78,78,너무 추울때는 여행도 안가는게 좋습니다 저렇게 죽지는 않는다고 하더라도몸이 상합니다
79,79,파키스탄 에서 일하던때가 생각나내요 겨울엔 눈사태 여름엔 비와서 산사태 많은 인명피해 목격했었내요 고인들의 명복을빕니다
80,80,차안에 히터도 있고했는데 도대체 얼마나 고립되었던거지  그리고 얼마나 추웠으면…고인의 명복을
81,81,여유로움도 너무 지나치면피해가온다 뭐던 적당히가필요하다는것을 일깨워 주는구나!
82,82,사망자가 관광객 이라고 했는데..어느나라 관광객 인지 까지 좀 소식 전해주시지..!!!..좀더 정확한 보도좀 부탁드립니다..!!!..
83,83,자국  관광객이겠죠 코시국 파키스탄 겨울이라는거 생각하면 다른나라 사람이 있을리가 없죠 더구나 외국관광객이 차가 있을리는 만무하고
84,84,파키스탄에서 5년근무했어요.대부분 차들이 년식이 20~30년씩 하는 수입중고차라 히터가 안되는 차들도 있을거라 생각됩니다. 남부지방은 부동액을 넣을 일이 없으니 히터가 될일이 없죠. 북부지방이 아니고서는 눈보기가 힘든 남부지방 사람들이 왔을거예요.무르리가 아니고 현지에서는 머~리라고 합니다.우리나라 태백처럼 고원도시입니다.
85,85,보면서 차에 히터가 없다는 생각을 못하고 고립되도 동사라니 그렇게만 생각했어요안타까운 죽음이네요얼마나 무섭고 추웠을까 에휴 참내 이런일은 다시는 없기를
86,86, @m아레스  눈이 저렇게 쌓이면 배기구가 막혀 일산화탄소가 차량내부에 들어옴. 결론은 일산화탄소 중독으로  사망위험...
87,87,아.. 그래서 영하8도인데도 저렇게 동사자가 속출했군요...ㅠㅠ
88,88,아~글쿠나
89,89,진짜.. 히터가 없을거라곤 생각을 못했네요
90,90,추우면절대먼길떠나지마라!!민폐도민폐지만..부모따라나선 아이들이  안해도될 개고생한다!!!구경또한사치가될수있다!!!아름다운것에 가시가있다!!!
91,91,언제나 아름다움 이란 멀리서 봤을때 빛나고 가치 있게 보이는 것이지 내 손에 움켜쥐고 싶어 가까이 다가가는 순간 독이 되어 돌아오는 법... 누가 등떠밀어 간 것도 아니고 본인들의 선택인 것을 누굴 탓 하리오?ㅠㅠ 삼가 고인들의 명복을 빕니다...
92,92,차에 생존용 방한장비 필수...
93,93,이거보고 차에 침낭 이랑 물넣어놓음
94,94,저런 눈과 추위를 겪을 일이 없는 파키스탄이라.....안타깝네요
95,95, @있다보고  .
96,96, @지누  대한민국은 이런일없습니다6~70년대 일이죠도로시스템 세계1위 진입~~
97,97, @지누  겨울 안전위험대비 준비하는것도 좋습니다.
98,98,어른들의 이기심이 아이들에 생명까지 빼앗아가는구나.저나라 보니 우리나라에도 태풍이나 폭설때문에 바다나 산에 가지말라고 하면 꼭 가서 살려달라고 하는 철딱서니들이 생각나네~
99,99,"저정도로 눈이 많이 오면 추위도 문제지만, 자동차 배기구가 눈에 막히지 않는것도 반드시 확인해야됨..."
100,100,옷을 따뜻하게 안 입어서 밖으로 나갈 수도 없고 나중에는 눈이 덥펴서 문도 못 열고 동사하신 거 같은데요...
101,101,여름에도 산에서는 동사할수 있는게자연인데 준비도 없이 어린이들까지데리고 가서 죽게하다니...안타깝네요
102,102,혹한에 얼어 돌아가신 분들의 명복을 빕니다.
103,103,정말 안타깝네요.삼가 고인의 명복을 빕니다.
104,104,코로나보다 무서운 눈폭탄 삼가고인의 명복을 빕니다
105,105,밤새 얼마나 무서웠을까 애들불쌍해 어뜨케ㅜㅜ 아 눈물나ㅜㅜ
106,106,존나 기엽네 ㅋㅋ
107,107, @채낸들러봉  참 개탄스럽다
108,108,미안합니다... 잊지 않겠습니다...
109,109, @채낸들러봉  참~한심스럽다
110,110, @채낸들러봉  왜사냐
111,111,진작 정부에서 차량 집입을 막았어야지 .......
112,112,혹한기 훈련의 중요성 하계 유격의 중요성 4계절 군대훈련의 중요성
113,113,"내가 너무 오버 하는건지 모르지만 차량 트렁크안에 (솜바지,솜점퍼,재난건조식,손도끼,나이프,3단접이삽,라이터,팩소주,물)챙겨놓은 배낭 항상 넣어두고 유통기한 갱신하면서 보관중인데 지금보니 잘 하는것 같네"
114,114,차량용 망치와 구명조끼도 있나요? 물에 빠지면 잇어야됨
115,115,소주는 왜 필요한거죠....?ㅋㅋㅋㅋ
116,116, @임재현  혹한때 체온저하에 좋거든요
117,117, @오징어백신  해치백 SUV라 바로 뒤로 넘어가서 빽열고 손도끼로 깨면 돼서 따로 구비하진 않았어요. 수영은 전투수영은 자신있어서 구명조끼는 구매 안했구요.백팩은 방수백팩이구요
118,118, @망고아부지  와우 부러워요ㅋㅋㅋ 전 망치에 의존해야되고 수영실력도 약하네요
119,119,나 누가준 수석 망치용으로 차에방치중~~ㅋㅋㅋ
120,120,"오버가 아니라 준비성이 철저한 분이시네요..저도 간단배낭안에 탕개톱,손도끼,방한장비,나이프,화이어스틱.미군MRE1통을 담아서 트렁크에 늘 구비해둡니다...특히 눈이 내리는 겨울엔 비상용 장작도 몇키로는 넣어두구요. 눈이 많이 쌓이면 사실 화목을 구하는 건 쉽지않습니다."
121,121,이럴때. 아이들이 너무불쌍하다ㅜㅜㅜㅠ더이상 피해자없기를빌지만ᆢᆢ이상황이너무악조건이네ㅠㅠㅠ
122,122,넘 안타깝네여.. 고인들의 명복을 빕니다
123,123,삼가 고인의 명복을 빕니다!차를 태워서 살아야지~
124,124,극한의 더위와 극한의 추위를 경험하는 한국인은 이상기후에 끝까지 살아남을듯
125,125,"저렇게 눈이 많이 쌓인 상태에서 자동차 실내에 고립되면, 자동차 머플러 주위에 눈이 쌓이지 않도록하고, 창문을 조금씩 열어주어야핮니다. 머플러가 막히게 되면 일산화탄소 중독으로 순식간에 죽을 수 있습니다."
126,126,"산에 나무가 있잖아요.나무 꺾어다 불 피우면 되는데,,,,,,내가 시골출신이라 그런지 모르지만 저런데서 어이없이 목숨잃는거 보면 이해가 안감."
127,127, @봉 생산자[Candle producer]  저나라 산지는 풀은 있어도 나무는 별로 없는 환경입니다
128,128, @락 하워드  화면에 나무가 많은데요?
129,129,머플러 막히면 시동꺼진다 쨔샤
130,130," @락 하워드  바로옆에 나무가 천지구만,,,,"
131,131," @Hound T  안타깝고 답답으니까 하는 소리지,,,,"
132,132, @봉 생산자[Candle producer]   천지구만
133,133, @있다보고  나무가 많아도 불이 안붙어요!  젖어서요?
134,134, @봉 생산자[Candle producer]  나무있어도 눈때문에 젖어서 잘 안붙지 싶은데
135,135," @김수현  불쏘시게가 있으면 잘탑니다.외부에서 마른 나뭇가지를 구해도 되구요.특히 차에 휘발성 강한 재료가 넘쳐나지요.,,,,,생나무,젖은나무 겁나 잘 탑니다.대부분 사람들이 산불진화 경험이 없겠지만 산불현장을 보면 무시무시합니다.사람이 할 수 있는 일이라곤 잔불정리밖에 없어요."
136,136,여름 폭우때 겨울 폭설때는집에 있습시다.
137,137,놀다가  가신분들 참 대단하시네요! 좀 상황을 봐가면서  노시길! 삼가 고인을...
138,138,-8° 면 여기서는 아무것도 아닌데요!저기는 아열때 인데 문제네요!장비도 턱없이 부족할텐데 문제네요!
139,139,영화(센티그레이드)가 현실이 됐네 ㄷ ㄷ
140,140,아…😭😭😭슬포….미쳤어ㅜㅜㅜㅜㅜㅜㅜㅜ
141,141,얼어죽을것도 모르고일부러 눈 관광이라니안타깝네요
142,142,얼척 없는 죽음 ~~이렇게도 죽을수 있다니 !!!!
143,143,우리나라 80년대초에 일어난 일이군....그러고 보니 우리나라가 편히 시설은 잘 만들었다는 생각이 드는군.
144,144,편의...ㅠㅠ ㅈㅅ...
145,145,희생하신분들의 명복을 빕니다가능하다면 나뭇가지를 구해서 모닥불을 피웠으면 좋았을것 같네요그런데 라이터나 성냥을 구하기도 쉽지 않겠네요ㅠㅠ
146,146,모든 것이 눈에 파묻혀서 나뭇가지 구하기도 어려웠을 겁니다.
147,147," @PETER PARK  나뭇가지를 구했다면, 성냥이 없을때 자동차 배터리 합선시켜 스파크 발생으로 불을 피울수있을까요??"
148,148,기름빼서차에다가불붙이는게  낫았얻을수도요
149,149,"그러게 말입니다.라이타나 성냥이 없다는게 이해가 안감.차가 한두대도 아니고,,,,눈이와도 살아있는 생나무도 화기가 오르면 잘타고 또 오래 탑니다."
150,150, @PETER PARK  옆에 나무들이 천지구만
151,151," @박정현-금속재료기술사  그렇게 할 수도 있겠습니다만, 거기까지 생각하기는 쉽지 않았을 것이고, 워낙 눈이 많이 쌓인데다 영하 8도면 후드가 얼어붙어 열기도 쉽지 않았을 것 같습니다."
152,152, @PETER PARK  그럼 결국 자동차 안에 라이터는 폭발 위험이 있으니 작은 성냥을 비치하면 위험에 대처할수 있겠네요
153,153,저건 운명이 딱 거기 까지임.어쩔수 없음.부디 좋은 곳으로~
154,154,와 허망하다 저렇게 사람이 죽을수도 있구나~ 차 안에서 눈이 덮여서;;
155,155,10세때 등교하려고 아파트 현관 나갔는데 앞이 안보였던적이 있었어요 정말 순식간이에요 하교시 너무 추워서 집에서 바로 쓰러졌었어요
156,156,"한국 같으면 정부가 잘못했다고 난리날 각이군... 통제를 왜 안 했냐, 119는 뭐하고 있었냐, 이건 인재다.기상청은 예보를 왜 정확히 안 했냐..."
157,157,그래도 대한민국은 좋은나라라는 생각이 듭니다.뭔 사건이 터지면 그래도 누구 탓으로 돌리고 계속 꼬장부리고 난리 부루스치면 뭔가 얻어 내는거 보면 ~~~~~
158,158,영하8도에 동사라....혹한기때 경기도 연천 영하20도 이하로 떨어진걸로 기억하는데 그 천쪼가리 막사에서 1주일을 살려주세요 하면서 버틴 내가 대단하고 우리나라 예비역 현역 군인들이 대단하다~!
159,159,ㅋㅋ 연천 전곡리 출신 철원 갈말읍가서 혹한기 훈련 미쳐버리는줄알았슴 25년 지난 지금도 동상기 있어서 여름에 간질간질 ㅠ. ㅠ
160,160,👍
161,161,맨날 쟤들은 신의 뜻을 섬긴다면서 정작 신은 저들을 버린거 같어...
162,162,눈을 경험 못해봤으니 그 무서움을 모르지...
163,163,이글루만들수있었으면 살았을텐데ㅜㅜ
164,164,만들다 얼어죽음
165,165,옷도 준비되지 많았고 장갑이나 도구도 없고..  하...
166,166,즐거움을 누리려다ㆍㆍ
167,167,거참.. 멋진구경 했네~!!
168,168,추운 겨울에는 집에서보내는게 좋은거네 맛있는거 만들어먹구 여행은 무슨여행 가정을 지켜야지
169,169,원래 파키스탄이 저런추위가 흔치않아서 옷들도 버틸수있는 재질도 아니였겠죠? 얼마나 무섭고 추웠을지 ㅜㅜ 부디 좋은곳들로 영면들 하세요
170,170,핫팩 한 박스만 가지고 갔어도 살 수 있었다...
171,171,삼가 고인의 명복을 빕니다. 이런 것들이 국가 기관에서 통제해야 하는 것이라고 생각이 드네요..안전에 대해서 요새 너무 많은 사고가 나는 것을 보면가슴이 아프네요
172,172,하아그놈의통제는빵을사주는게아니라만드는법을가르쳐야지나는가지구다니는데   5일치비상식량   침낭 핫팩물밧대리자가충전기  미니삽체인등서바이벌드라마다큐 등   조기교육을해야지무슨국가통제임 님같은사고로백신패스  3050 민식이법이생겨나는거임정신좀차리세요
173,173,겨울 여행할때는 핫팩 한박스 필수다 핫팩만 있어도 버틸수 있다
174,174,이누이트들이 존경스럽다
175,175,겨울엔 자동차에 비상용품으로 양초 갖고 다니라 하더군요눈에 고립됐을 때 차 안에서 양초 키고 있으면 추위를 오랜시간 견딜 수 있다고.
176,176,"누가 그러던가요? 되게 위험한 대처법인데요. 잠시나마 차 안이 따뜻해질 수는 있겠지만, 양초에서 연소 반응이 일어나기 때문에 차 내부의 산소를 빼앗아 산소 부족으로 사망할 가능성도 있고, 좁은 공간에서 양초 고정이 잘 안 되면 화재 가능성도 있기 때문이죠.동사를 피하기 위해서는 저체온증 방지가 중요하기 때문에 양팔로 겨드랑이 부위 쪽을 껴안고 버티는 것이 제일 안전하고, 사람이 여럿이면 뭉쳐서 서로 감싸주는 것이 더욱 효과적이랍니다~"
177,177,부러진 작은 양초하나로 히말라야 8000미터의 고봉위에서 정상정복후 하산길에 어두워지자 ...결국 자그만 암벽뒤에 붙은채 그 양초불붙여서 밤새 버텨서 살아 돌아 온 유명한 산악인이 있었죠....히말라야 8000미터 고봉14좌를 2등으로 완주한 예지 쿠쿠츠카가 실제로 부러진 자그만 양초하나가 내 목숨을 살렸다구 실토했던 진짜 이야기입니다. 혹한의 극동계등반을 단독으로 실행했던 전설적인 폴란드의 산악인이졈. 히말라야동계등반은 악천후와 극강의 바람 추위로 서구의 산악인들은 절대 피함에도...당시 공산국가인 폴란드의 가난했던 그는 입산료 내기가 부담스러워 일부러 동계를 골라서 산을 등정했더랬죠. 대신 여름하계엔 입산료를 벌기 위해 공장의 높은 굴뚝청소등을 하며 돈을 벌수 밖에 없었구요... 암튼 초심자들이 겨울에 운행할 때엔 비상용으로 발화도구라던지 양초나 보온용구는 특히 챙겨둬야 합니다....제 경우 1년내내 휴대용접이식나이프와 화이어스틸을 필히 ㅎ; 상시휴대함이 원칙임다.늘 산에 오르기에요. 그리고 동계엔 트렁크에 화목과 톱 도끼를 미리 준비해 둔 채 운행합니다.스스로 지키려면 늘 준비를 철저히 해둠이 필요합니다.
178,178,"겨울은 사계중 동결, 멈춤을 야기하고 아름 다운게 아니라 재난을 뜻한다 봄에서 가을은 겨울을 슬기롭게 극복하기 위한 준비와 예방의 시간이다 죽음과 멈춤을 기쁨으로 맞아하는건 지구상 인간밖에 없다"
179,179,"우주 쟈우린토 ...[ 우주 외계에서 떠도는 거대괴수 ]재해래밸 LV 용급능력 : 우주에서도숨쉴수있음 ,공기없이생존가능, 시속 980km 의비행속도+ 엄청난 내구력.. KA11 대괴인제압용 샤크미사일 안통함 스쿼드미사일에도 버티는광활한맷집 .=제라드미사일3방맞고 잠시기절햇으나 금방회복부활[힐링팩터능력보유].(핵폭탄을쏟아부으려했으나 지구까지멸망할수있어서포기한정부군 ==힐링팩터가있으나 아예안죽는것은아니다 핵폭탄몆방을 계속해서 공격하면죽을수도있다- 약점 : 아직까지밝혀진바없음공격력 = 입자광선을 입에서내뿜고 꼬리한방으로도시가쑥대밭이됨 걸어다니는것만으로도 온몸이무기임 ."
180,180,고인의 명복을 빕니다
181,181,영하 8도는 견딜만 한데차안에선 버틸수 있는데 이 사람들  추위에 약하네
182,182,"우주 쟈우린토 ...[ 우주 외계에서 떠도는 거대괴수 ]재해래밸 LV 용급능력 : 우주에서도숨쉴수있음 ,공기없이생존가능, 시속 980km 의비행속도+ 엄청난 내구력.. KA11 대괴인제압용 샤크미사일 안통함 스쿼드미사일에도 버티는광활한맷집 .=제라드미사일3방맞고 잠시기절햇으나 금방회복부활[힐링팩터능력보유].(핵폭탄을쏟아부으려했으나 지구까지멸망할수있어서포기한정부군 ==힐링팩터가있으나 아예안죽는것은아니다 핵폭탄몆방을 계속해서 공격하면죽을수도있다- 약점 : 아직까지밝혀진바없음공격력 = 입자광선을 입에서내뿜고 꼬리한방으로도시가쑥대밭이됨 걸어다니는것만으로도 온몸이무기임 ."
183,183,교육의 중요성
184,184,"겨울에는 담요, 두꺼운 옷, 발열팩 등 방한대책을 세우고 길을 나서야.ㅡㅡ:; 우리나라도 고속도로에서 눈때문에 차들이 고립되었던 적이 있는데. ㅡㅡ"
