,Unnamed: 0,댓글
18,18,가성비로는 펠리를 이길수가없는거같아요쏘렌토풀옵션 보다가 펠리세이드캘리그라피계약했네요
19,19,참고 하겠습니다^^
20,20,출고까지 얼마나 걸려요
21,21,예삐 3개월 예상이라고하는데 믿진않습니다  마침 계약시기에 울산공장으로 주요부품 생산납품하는 명보산업이 힘들다고 하는소리가 나왔었는데. 지원을받기로하고 잘막은거같아서제예상은 3개월 안쪽보고있습니다 다만 베이지시트색상 선택의경우 한두달 더 오래걸린다고 카페에서 그러네요
22,22,진정 현명한 선택이셨네요
23,23,"영상 잘봤습니다~ 다른 영상들보다 좋네요^^ 카시트는 하나만 쓰면되는  5인가족이면 어떤 차 추천하실까요? 신형 카니발 , 팰리 .. 그 외 다른차를 추천해주셔도 좋아요"
24,24,5인 가족이면 모든 가족 편하게 앉을 수 있는 카니발 9인승이 좋을 것 같습니다 ㅎㅎ
25,25,와 세대를 직접 비교하는 영상은 처음 보네요
26,26,감사합니다 ㅋㅋㅋㅋ
27,27,"애가 하나면 쏘렌토도 괜찮지만 애 둘부터는 팰리가 좋고, 애 셋이면 무조껀 카니발이라 생각합니다ㅋㅋ 저는 개인적으로 승합차는 안좋아해서 애가 셋이어도 팰리로 갑니다."
28,28,현실적인 아빠차 비교 좋네요~^^세분다 강원도 분이신듯 합니다~ㅋㅋㅋ저도....ㅎ
29,29,ㅋㅋㅋㅋ시청해주셔서 감사합니다! 3명 모두 강릉입니다...강원도분 반갑습니다!ㅎㅎ
30,30,도원
31,31,와 이런 컨텐츠 꼭 필요했습니다 펠리 쏘렌토 카니발 비교
32,32,감사합니다!ㅎㅎ
33,33,카니발 차주. 단점도 솔찍하게 말해서 구독한다.
34,34,감사합니다!ㅋㅋㅋㅋ
35,35,190cm를 쏘렌토 3열에 앉히고 이야기하는건 좀 아닌듯..다른 영상비교는 아주 좋네요.^^
36,36,펠리 하고 카니발 동일한 7인승 비교하는게 맞지싶네요 9인승과 비교가 안될 정도로 넓은 공간 입니다
37,37,다음에 7인승과 비교해보도록 하겠습니다!ㅎㅎㄹ
38,38,ㅋㅋㅋ 카니발차주인가보넹
39,39,저도 이번 신형 쏘렌토 구입해서 타고 다니는데 8월에 셋째 가 태어 나는데요즘 신형 카니발에 눈이 가네요.... 5인 가족 쏘렌토 타고 다닐려고 하니까 힘들 것 같은 생각이 드네요...ㅎㅎㅎㅎ영상 잘보고 갑니다.^^
40,40,어우 셋째까지..애국자시네요!!ㅎㅎㅎㅎ 아무래도 자녀 3명이상은 카니발이 답인 것 같죠ㅜㅜㅜ
41,41,저도 3자녀 쏘렌토로 타다가 어디한번 놀러가기라도 하면 쫍아 터집니다 결국 펠리 카니발 두개타 시승해보고 느껴봤지만 카니발 압승
42,42,쏘렌토랑 팰리에서 고민했는데 확실히 4인 가족은 쏘렌토가 딱 적당한것 같네요.
43,43,민감한 부분 빼고는 재밋고 좋은 정보가 많네요 파워트레인 설명도 있으면 좋겠네요
44,44,감사합니다^^!!ㅎㅎㅎ 준비했던 차량중 팰리세이드만 가솔린 엔진이라 비교하기 어려웠네요ㅜㅜ 다음에 기회가된다면 준비해보도록하겠습니다~~~
45,45,팰리 차주님 말투 너무 좋음ㅋㅋㅋㅋㅋ 재밌으시다
46,46,ㅋㅋㅋㅋㅋ찐강원도입니다 ㅎ
47,47,감사합니다 팰리차주입니다
48,48,"주차민폐 적고, 4인가족 타기 젤 적당한건 쏘렌토네요."
49,49,두자녀로 올뉴쏘렌토 뽑아서 만6년타고 세자녀 아빠가 되서 4세대 카니발로 옮겨왔습니다. 만족해요 ㅋㅋㅋ
50,50,가족들 편하게 태우고다니려면 카니발만한차가 없죠 ㅎㅎ 저도 쏘렌토랑 카니발비교하다가 트렁크 크기때문에 카니발구입했습니다
51,51,맞습니다ㅜ 카니발이 가족들을 위해선 최고인 것 같아요 ㅎㅎㅎ
52,52,카니발이 최고죠 ^^
53,53,3가지중 신형기능이나 디자인적으로 다따져보니 개인적으로 쏘렌토가 훨 나은고같네유 ㅎ
54,54,팰리 프레 차주인데 VIP는 어떤 느낌일지 궁금
55,55,저도 6월 초에  신 형  쏘렌토 구매 했는데   ~~영상 잘 보고 갑니다♡
56,56,시청 감사합니다~~^^
57,57,이 영상보고나니 와이프말듣고 카니발안사고 팰리산거 정말 잘한것같습니다 ㅎㅎㅎㅎㅎㅎㅎ
58,58,카니발 7인승은  이름에 리무진이 붙어요. 그만큼 2열과 3열은 압승입니다.  꼭 같은 7인승하고 비교해보세요. 7인승 9인승 다 타봤습니다.
59,59,"카니발은 공간이동,홀가공,3열 블라켓은 기본으로 해야 좀 편하게 탈수 있습니다....ㅠ.ㅠ"
60,60,자녀 2명에 부모님 모시니까 팰리 3열 많이 씁니다. 4인 가족 쏘렌토 타다가 1명 더 타거나  캠핑 갈때 팰리세이드 카니발이 생각 날겁니다.
61,61,와우ㅎㅎ 좋은 컨텐츠~~
62,62,ㅋㅋㅋㅋㅋ촬영도 되게 재밌게 했습니다 ㅋㅋㅋ
63,63,잘보고갑니다 전m5타고 있는데 패밀리카로 펠리세이드가 좋아보이네요 유튜브번창하시고 돈 많이버시길!
64,64,감사합니다!!!
65,65,"첫째도 있지만 둘째도 계획하고있어서 총알은 딸리는데 쏘렌토도 괜찮을까요? 디젤은싫은데 카니발/펠리는 가솔린이 대배기량이다 보니 유지비 압박이,,ㅜ"
66,66,저도 둘째 아빠로서 아직도 고민중이네요 ㅎㅎㅎ과연 뭐가 더 좋을지...ㅜㅜㅎㅎㅎ
67,67,번외로 그래서 모하비vs팰리vs카니발vs소렌토 중 당신의 선택은?
68,68,맥스크루즈도 6인승입니다 팰리전에도 6인승 있었습니다ㅎㅎ
69,69,아! 맞네요!!! 맥스크루즈가 먼저네요 ㅋㅋㅋㅋ
70,70,"카니발 7인승 소유중입니다.팰리세이드랑 9인승이랑 비교는 좀 아닌것같네요.7인승이랑 해야 되는게 맞습니다.장단점은 있지만 운전자 입장에서는 팰리세이드, 뒷자리 타는 입장에서는 카니발이네요.전 운전자 입장이니 팰리 한표.."
71,71,맞습니다 ㅎㅎ 카니발 7인승과 비교해야 적절해보이더라고요~ㅎㅎㅎㅎ
72,72,팰리세이드 좋아 차 사면은 꼭 팰리세이드 삽니다 
73,73,외국인인가
74,74, @전기왕논리  네 외국인입니다 외국인 싫어하십니까? 몰랐네요 죄송합니다
75,75,팰리 차주분 긍정적이고 카니발차주분 너무 투덜대심 카니발 좋은차입니다
76,76,저는....요?ㅋㅋㅋㅋㅋㅋㅋㅋ
77,77,펠리세이드 키홀더 이쁘네요!!!정보좀 부탁드려요!!!
78,78,감사합니다 팰리차주입니다인터넷에서 샀어요ㅋ
79,79,자녀2 아빠로써 좋은 영상이였습니다! 쏘렌토에 카시트가 1개만 보이는데다른 하나는 어디에 장착하시나요?!
80,80,시청 감사합니다^^ 영상의 쏘렌토는 시승차라 1개만 설치했는데요 ㅎㅎ 카니발 처럼 2열 독립시트에 각각 설치하는 게 좋을 것 같네요 ㅎㅎ 참고로 쏘렌토 3열도 OSIFIX 고정 가능합니다
81,81,"쏘렌토 하이브리드로 구매하시면 3차종 중에 1년 연비,세금등 유지비 따져 보시면 쏘렌토가 갑of갑 일듯합니다."
82,82,쏘렌토 6기통 기름만 유지가능하면 무조건 팰리
83,83,펠리와의 비교는 올뉴든 신형이든 카니발은 7인승이어야...
84,84,카니발은 슬라이딩도어 넘 좋은듯
85,85,맞아요
86,86,쏘렌토는 배기량 등치도 비교대상은 아닌듯
87,87,차 개발할때 이분들 초빙해서 참고해라. 아주 똑똑하게 찝어내 주시네
88,88,팰리세이드 전 세대 자동차인 맥스크루즈도 2열 독립시트가 있습니다. 2열 독립시트 있는 SUV 저렴하게 찾는 분이라면 16년식 맥스크루즈 2000만원 정도에 구입 가능합니다. 다만 3열에도 카시트 설치하려면 아이소픽스는 따로 설치하셔야 합니다.
89,89,좋은 정보 감사합니다!!!ㅎㅎㅎ
90,90,"팰리,카니발하고 쏘렌토는 좀..ㅋㅋ 목적성이 다를꺼 같네요 ㅋㅋ 쏘렌토 3열 쓰려고 사시는분들은 없지않나요? 애기 1명이면 쏘렌토 괜찮은데 2명 이상이면 뒷자리에 카시트 놓고 뒤에서 케어가 불가능하죠"
91,91,저도 그런 줄 알았는데요 ㅎㅎ 상담하다보면 꽤 많은 분들이 이 3개의 차량을 고민하시더라고요 ㅎㅎ 그래서 만들어보게되었습니다 ㅎㅎㅎ
92,92,사실 카니발만 목적이 좀 다른거죠
93,93,펠리도 3열을 적극활용하려고 사는사람이 있던가요? 둘다 좁아요 ㅋㅋ
94,94, @k jjhh   그래도 쏘렌토랑은 다르더라구요 ㅋㅋ
95,95, @박진용 그래봤자 애기 2명이상일때 2열에 카시트 2개 놓고 애기 케어하긴 매한가지로 불편합니다^^ 펠리도 정말 3열 적극 활용하려고 사는사람이 있을까요?? 똑같습니다 3열 불편한건
96,96, @hansman  네 ㅋㅋ 그럴수도 있겠네요 본인에게 맞는 차를 사면 되는거죠 ㅎㅎ
97,97,내가 본 suv 리뷰 중에 최고다.
98,98,신형카니발은 불만점이 대부분 해결됨.
99,99,맞습니다! ㅎㅎㅎ
100,100,카니발은 7인승을 비교했어야....애셋만 아니라면 카니발 차주님 성향도 7인승이 어울리는것 같습니다
101,101,맞아요 ㅋㅋㅋ7인승 카니발 1대 더 있었으면 더 좋은 비교가 됐을 것 같네요 ㅎㅎㅎㄹ
102,102,3열은 팰리만한게 없다는게 팩트죠;;
103,103,와이프가 슬라이딩도어 보고 어머  저건 사야되~~~~해서 삼 ㅡㅜ 펠리가 타고싶음 나. ㅋㅋㅋ 하지만 아이들도 좋아하는거 같아서 후회는 안됨 ㅋㅋ
104,104,슬라이딩 도어는 대체할 차가 없네요 ㅎㅎ
105,105,"주차장에서 하차할때 카니발이 제일이죠...주행질감도 suv에비해 좋고...suv는 3열은 무늬만 시트이고,..."
106,106,SUV 3열시트 무늬만 시트 인정하는 부분입니다ㅜㅜ
107,107,가격대비 패밀리카 팰리세이드 갑입니다
108,108,무조건 팰리세이드 카니발2년 디젤 끌어보고 승차감은 팰리세이드 못따라감
109,109,펠리랑 모하비랑 어떤게 더 좋을까요?
110,110,엔진 때문에 모하비 넘사벽 아닐까요?(지극히 개인적인 의견입니다 ㅋ) 공간성 편의성은 팰리가 좋죠~~~~^^
111,111,성능만치면 모하비 압승 6기통은 못비빔
112,112,당연 모하비..
113,113,모하비는 비포장 다녀도 멀쩡팰리 비포장타면 다음부터 삐거덕소리 계속남.엔진을 떠나서  하체가 다름
114,114,그냥 혼자탈거 아니시면 모하비패스하세요 물론 이쁘고멋져요 시내주행 저속주행 묵직하고 6기통의 힘이 정말좋아요.근데 플랫폼부터 트럭이고 승차감. 고속주행능력이 상당히 안좋더군요 시승해본 개인의견이었습니다
115,115,연비신경쓰시면펠리가시고 연비상관없으심모하비져ㅎㅎㅎ
116,116,팰리는 모노코크바디이고 모하비는 프레임바디라 차이는 있죠.온로드 주행성능은 팰리가 좋고요오프는 모하비가 좋아요
117,117,모하비 차주는 비교안하는데 펠리는 모하비랑 비교합니다.그랜져이냐 제네시스냐
118,118,팰리
119,119, @P인환  풉
120,120,영상 잘봐서 구독눌렀어요^^ 다음에 시간되시면 저희 영상도 시청해주세요^^
121,121,감사합니다^^ 열심히 시청하고 좋아요 누르겠습니다~~~^^ㅎㅎㅎ
122,122,"20년형 카니발에는 스마트 크루즈 컨트롤SCC 있음,차로 이탈경고LDW 있음풀체인지 전꺼지만 있음"
123,123,맞습니다~~~ 유압식 핸들이라 차로유지보조만 안되죠ㅜㅜㅜㅎㅎ
124,124,카니발 곧 있음 풀첸되는데 그 때 하셨음 좋았을텐데 ㅜ
125,125,풀첸 되고 한번 더 해야겠네요~~~ㅋㅋㅋㅋ
126,126,펠리랑 쏘렌토 비교 당연히 말이 안되지만 비교하는거 자체가 그만큼 쏘렌토가 비교할 급이 된다고 해석을하세요(가성비 포함이겠죠) 많은 유튜버들이 펠리랑 소렌토 비교하는데에는 수요가 있다는 것이고 싼타페랑 비교 안하고 공들여서 영상만드는건데 굳이 태클걸게 있나 맘에 안들면 안보면 그만인것을 본인 시간투자해서 남 상처주고 뭐하자는건지
127,127,펠리가 제일좋네요
128,128,"개인 취향이겠지만 신형 쏘렌토 내부 디자인은 정말 안타깝더라구요. 유광 프라스틱 재질도 뭔가 질이 낮아 보이고 공조, 네비쪽 디자인도 너무 어색하고 시대를 역행하는 디자인.. 쏘렌토 살려고 전시장 갔다가 실물 보고 정말 실망했어요ㅠ"
129,129,실망하셨다니ㅜㅜㅜ안타깝습니다ㅜㅎㅎ
130,130,가족이4명인데 뭐가 제일편하게 이용할수을까요..?
131,131,카니발 7인승이요!ㅎㅎ
132,132,펠리가 좋아요 ㅎ
133,133,팰리세이드가 딱 사이에 들어간 느낌
134,134,카니발9인승 에어박스로 차박 가능해요..아빠들 좀더 공부하셔야할듯요.ㅋ잘봤습니다
135,135,좋은 정보 감사합니다!ㅎㅎㅎㅎ
136,136,팰리갖고싶네요..30살되면 살수있을라나 ㅎㅎ
137,137,30살에 팰리면 성공하신거죠!홓ㅎㅎ
138,138,주차장만 넓으면 카니발 하이브리드 선택
139,139,좋은 선택일 것 같습니다 ㅎㅎ
140,140,5:24 독립시트가 가장먼저 적용된 suv는 맥스 크루즈 입니다~
141,141,맥스크루즈는 중형 suv가 아니죠 중형 suv최초 독립시트는 신형쏘렌토 입니다.
142,142,쏘렌토 짱짱!!
143,143,맥스크루즈도 괜찮은데
144,144,신형카니발은 공간감 더 커서3열 머리안닿아요
145,145,"카니발 , 펠리는 커서 좋지만 솔직히 승합 봉고차 같은 느낌입니다. 5인 가족 6인 가족 부모님 모시고 갈때는 좋겠지만 일반적으로 3인 4인 가족은 쏘렌토 산타페 정도가 맞는듯"
146,146,맞는 말씀이십니다~~~
147,147,타보세요 ㅋㅋ 승차감죽입니다
148,148,개인취향이죠 맞다는말은 좀 그렇네요
149,149,륭티비 사장님 여기서 뵈서 반갑네요ㅋ
150,150,앗 륭티비를 아시다니~~~반갑습니다 ㅋㅋㅋㅋ
151,151, @빡강TV  화물차하다보니 부품 설명 잘해주시더라구요
152,152,디쟌은 팰리가 최곤데..가격이랑.. 플렛폼이 걸리네요
153,153,와 쏘렌토 블랙 개간지나네
154,154,팰리 엔진 구형 뻐대 주행성능 쏘렌토에 비해 안좋아요 크기만 좀 클뿐
155,155,"어른둘,애기하나 세식구에 카니발7인하이리무진 vs 카니발7인 vs 팰리 7인 어떤게 좋을까요? 연비...유지비.. 좋고 차박도 생각하고있어요~~그리고 가솔린vs 디젤 어떤게 좋을까요?"
156,156,세 차종 중엔 카니발 하이리무진이 제일 좋고요! 차박을 생각하신다면 카니발 보단 팰리세이드가 좋아보이네요 ㅎㅎ 가솔린과 디젤은 장단점이 있기에 환경에 맞게 구매하셔야할 것 같아요 ㅎㅎ
157,157,사업자가 11인승하면 해택을 볼수 있다고하는데 어떤해택을 받을 수  있나요..?
158,158,부가세를 납부하시는 일반과세 사업자라면 부가세 환급 혜택을 볼 수 있습니다^^ 9인승도 가능하고요~~~^^
159,159,쏘랜토 마음에  드네요 주차때문에   감사합니다.
160,160,카니발 차주분이 차를 너무 모르는듯하네요. 카니발9인승은 레일개조 안해도 뒤로 완전 폴딩가능하고 팔걸이가 컵홀더쪽에 안걸립니다.
161,161,1년 364일을 나혼자 타고 다니는 승용차 오너인데 내가 왜 이걸 보고 있지 ㅎㅎ
162,162,비교대상이 소렌토가 아니라 모하비였더라면 더 좋았을거 같네요
163,163,모하비 구매를 생각하시는 분들은 보통 다른차와 비교를 안하시고 구매하시더라고요...ㅎㅎㅎ
164,164,여러분 펠리풀옵션괜찮은거같아요!
165,165,번외로 그래서 모하비vs팰리vs카니발vs소렌토 중 당신의 선택은?
166,166,카니발은 스타렉스랑비교해야죠ㅋ그리고 쏘렌토는 팰리보다한등급아래차라  당근 비교가안되죠팰리승ㅋ
167,167,혼자 타고 다니는 사람에게 펠리세이드는 좀 그럴까요?
168,168,아뇨~ 타고 싶은 차 타면 됩니다!! 화이팅!
169,169,요며칠사이펄리와쏘렌타봤는데승차감현대기아못따라갑니다.
170,170,깡통인 팰리를 띠우는 방송인가..!  차는 편리성 안전성 연비성  자신이심도있게 골라서 타는것
171,171,맞습니다! 자신이 원하는 차를 구매하시는게 최고입니다^^
172,172,음 카니발은 하이리무진이나 9인승 리무진을 사면여기보이는 차량보다 공간훨신넓어요 ㅋㅋ카니발차주가  잘못 고르신듯  합니다또한 에어컨밑히터도 리무진은 뒤에서 조절가능합니다 리어버튼 누르면 2열에서  조절가능합니다^^~
173,173,댓글 감사합니다~~~
174,174,비교는좋은데  큰차들사이에  쏘렌토는 아닌거같은데요  패밀리카로는 카니발이 갑인듯
175,175,맞아요ㅜㅜㅜㅜ상대적으로 쏘렌토 작아보이네요ㅜㅜㅜㅜㅜㅜㅋㅋㅋ
176,176,그냥 압도적으로 펠리 승
177,177,전기님인줄 알았는데 논리님이네요 ㅋㅋㅋ
178,178,쏘렌토가 좋게 나왔군요
179,179,객관적이지 않은 영상입니다 ㅎㅎㅎ
180,180,4인가족 양가부모님 살아계시면 카니발이 좋습니다~!(팰리2.2디젤7인승 차주. 자녀2)
181,181,팰리7인승산거 1년에 5~6번 후회중..ㅠㅠ 카니발살걸..
182,182,카시트가 필요한 어린아이가 있다면 카니발이나 펠리가 좋을거 같은데 저처럼 12살10살 장성한 아이들이 있다면 소렌토 선택 할것 같네요 차 더 잘나가구 너무 크면 불편 할때도 있으니까요 4가족 타기엔 소렌토 좋죠
183,183,맞습니다~ 영상의 3명 모두 어린 자녀를 가진 아빠들이라~ 공통점을 가지고 3대의 차종 비교해봤습니다 ㅎㅎ
184,184,펠리차주는 펠리에 너무빠져있는거같네여ㅋ 속으로 다른차와 비교하며 장점만 살리네예 ㅎ 뿌듯함에 어깨가 올라가있네예 ㅎ
185,185,맞습니다!!ㅎㅎㅎ 실제로 7인승과 6인승 사이에서 많이 고민하세요ㅜㅜ
186,186,실내공간보고살거면 펠리 디자인은 쏠랜 카니
187,187,정답입니다♡
188,188,전 디자인 팰리가 젤 좋아 보입니다.
189,189,팰리도차로유지보조 따로있어요  스마트크루즈컨트롤 사용안해도 차로유지보조사용가능하고요  팰리도 이중접합유리 들어가있어요
190,190,앗 쏘렌토에만 있는 줄 알고 자랑했는데 아니었네요...ㄷㄷㄷ
191,191,ㅋ 차가격이 얼만데 팰리도 없음 안되죠
192,192, @빡강TV    좀 알아보시고 리뷰 하시던지
193,193, @촌놈대포  죄송합니다~~~^^ 담부턴 제대로 확인하고 촬영할게요 ㅎㅎㅎ 그냥 다른차를 타고있는 아저씨들의 대화라고 생각해주세요~~~
194,194,듀얼썬룹 해야 룸램프켜질거같은데
195,195,@드림호프 펠리는 크루즈 컨트롤을 키지 않으면 차로유지보조가 없어요 ; 차선 이탈 방지 보조가 있는거죠.
196,196,펠리세이드가 최고에요. 비교불가
197,197,"자녀 2이상 카니발,2명 펠리,1명 그냥 쏘렌토 하브 끝"
198,198,팰리 쏘렌 카니발 다 같은크기면 쏘렌토 삽니다 쏘렌토는 작아서 밀리는 느낌!기능 디자인면에서 쏘렌토 못따라오죠 카니발 타보니 사람 싫고다니는 통근차 같아요
199,199,근데 쏘렌토 디자인도 앞전디자인이 좋았지 신형은ㅎㅎ;;;
200,200,쏘렝이가 낄때는 아니고.. 이건 그냥 5인승ㅋㅋㅋ 결함세이드랑 결함발 중 어떤것이 결함이 많냐 잘따져보고 살것..
201,201,번외로 그래서 모하비vs팰리vs카니발vs소렌토 중 당신의 선택은?
202,202,저는 여유만 된다면 모하비요!ㅋㅋㅋ
203,203, @빡강TV  여유 안될때 소렌토 하이브리드 우째생각하시는지요ㅋ
204,204, @존어거스트새롬  모하비 다음 쏘하브 2순위 입니다 ㅋㅋ
205,205, @빡강TV  라브4  하이브리드는요ㅋㅋ토요타
206,206,팰리살 돈이면 카니발 하이리무진 가격이지 않나요? 하이리무진이 진짜 편하던데
207,207,현재 팰리에서 조금만 더 추가하시면 하이리무진 금액 맞습니다 ^^
208,208,카니발 하리 7인승 으로 해야지
209,209,3열은 거의 안타지않나요?
210,210,"카니발 = 어린아이들, 아기들, 다자녀 용 패밀리카쏘렌토, 펠리 = 좀 큰 아이들(청소년?) 용 패밀리카"
211,211,키케이스 정보 좀 알 수 있을까요?? 이쁘네요 ^^
212,212,팰리세이드 차주분 소환하겠습니다 ㅋ
213,213,걍 펠리가 깡패네.
214,214,네? 팰리 차주 깡패라고요?ㅋㅋㅋㅋㅋㅋ
215,215,쏘렌토구입예정이라 잘봤습니다.  사람들 그냥 재미로보면되지 왤케불만들이많은지...넷상이라참ㅋㅋ
216,216,저도^^
217,217,카니발 차주님 패밀리 회원분이시네요 ^_^ 방갑슴돠~
218,218,판매량 1위차
219,219,울 가족 4명넘어서 카니발밖에 대안이없네..4명 접어들면 카니발 안탈꺼임 ㅠ
220,220,큰거 좋음 스타렉스 타3. ㅋ출퇴근은 주로 혼자함. 쏘렌토 승
221,221,영상이 많이 아쉽습니다 정말 많이 아쉽습니다 3대가 달리기 해서 누가 빠른지 대결을...ㅋㅋㅋ달리기를 안해서 아쉽습니다 ㅋㅋㅋ
222,222,헉....ㅋㅋㅋㅋㅋㅋㅋㅋ달리기 시합을 안했네요....ㅋㅋㅋㅋㅋㅋㅋ
223,223,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ달리기하는 영상 준비해야겠군요....;;
224,224,굳이 급따지면 쏘렝이가 후지지
225,225,카니발 9인 차주로써 이거타다 다른거타기 힘들거같네요. 세자녀 아빠입니다.
226,226,세자녀 아빠면 카니발이 제일 좋은 것 같아요 ㅎㅎ 다들 그렇게 말씀하시더라고요~~
227,227,지오메트리 신규플렛폼에 이번에 흉기가 얼마나 신경쓰고 돈을 부었는데 굳이 왜 6년도 넘은 사골욕먹던 하체베이스 차를? 닥 소렌토나 3세대 적용된다면 신규카니발이죠 펠리하체 2세대 yf소나타 플렛폼 늘린거아닌가요?
228,228,안녕하세요 쏘렌토 차주님 차량 옵션 좀 알수있을까요?
229,229,가솔린 풀옵션 차량이었습니다 ㅎㅎ
230,230,쏘렌토 한표요 크기만으로만 생각하면 세차종중 꼴찌지만 ..
231,231,맞는말씀이십니다!ㅎㅎㅎ
232,232,카니발 너무 까네...그래도 좋은 차인데...동급 차량에 카니발 만한 차가 없구만...
233,233,K7 vs 팰리세이드 패밀리카 머가 좋나여
234,234,패밀리카면 당연히 팰리세이드.....이지만 K7이라 대답할게요 ㅋ
235,235,승용이랑 suv는 목적성이 다르죠.저는 팰리로 갑니다
236,236,마지막 결과는 점수가 별로 상관이 없네 ㅋㅋ케
237,237,훈훈한마무리...ㅋㅋㅋㅋ
238,238,190양반 머리 안닿는차 3열은 없을듯ㅋㅋㅋ
239,239,ㅋㅋㅋㅋ190양반은 1열만 앉는걸로...ㅋㅋㅋㅋ
240,240,트래버스는 안 닿습니다...ㅋ
241,241,쏘렝이  디자인   안좋다  하신분  실물   안보신분임디자인  개쩜
242,242,감사합니다
243,243, 저도 쏘렌토 !^^
244,244,사랑합니다♡
245,245,5:04  현대 독립 캡틴시트는 맥스크루즈부터있었어요
246,246,맥스크루즈가 원조더라고요!!ㅎㅎ
247,247,거기 쏘렌토는 왜끼나 ㅋㅋㅋ 쏘렌토가 당연히 꼴등이지요 비교할수 있나? ㅋㅋ 펠리나 카니발은 비교가 적절한 대상인.. 차체공간이나 활용 안정감에서 큰차이가 나는데.. 쏘렌토는 셀토스와 비교해야 할듯..ㅋㅋ 쏘렌토는 투싼보다도 힘이나 승차감에서 특정구간에서 밀리는 수준..같은파워트레인..
248,248,맥스크루즈도 독립잇어요차를 좀 알고 리뷰 해주세요그리고 팰리랑은 모하비를 비교해야죠...
249,249,맥스크루즈 잊고 있었네요 ㅎㅎㅎㅎ고객님들께서 쏘렌토 카니발 팰리세이드는 많이 비교하고 물어보시는데요~ 모하비는 딱히 비교하지 않으시더라고요 ㅎㅎ 그래서 이렇게 준비했습니다^^
250,250,실수할수도 있지 고생하신분들차알못으로 만들어버리면서잃어버린 자존감을 여기서찾으려고하네
251,251, @LAZY TREND  뭔 신박한 개소리지 ㅋㅋㅋ돈벌어먹기가 쉽냐 자존감은 너가 찾으려하나보네 ㅋㅋㅋ
252,252, @캠핑중독자  ㅋㅋㅋㅋ 돈벌기가 쉽냐는거보니까 광고 좀 봐줬으니 본인이 돈 벌어주는 대단한 소비자인냥 거지근성 티나요 남이 돈 쉽게 벌면 큰일나요? 그리고 별로 안쉬워보이는데요?
253,253,다른 채널은 장점만 말하는데 이 채널은 장점보단 단점 위주야 ㅋㅋ
254,254,그런가요...?ㅋㅋ
255,255,굳이 하자면 팰리지~
256,256,저도 쏘렌토 계약했구요 ! 시그니처 8월 20일차나올 예정입니다
257,257,축하드립니다 ㅎㅎㅎ
258,258,안녕하세요 7살5살21개월 어린셋딸키우는엄마인데요5인식구 어느차가좋을까요?엄마인 제가 자주탈거라7인승정도생각중인데...
259,259,아이셋이면 아이들 모두 독립시트에 앉을 수 있는 카니발 9인승 시트 배열이 제일 괜찮아보입니다~~^^ 개인적인 생각이니 참고만해주세요 ㅎㅎ
260,260,하이리무진 으로 추천 합니다
261,261,독립의자 시작은 맥스크루즈입니다ㅋㅋ
262,262,잊고있었던 맥스크루즈네요 ㅋㅋㅋㅋ
263,263,유투버들이 카니발을 suv와 비교를하는데 카니발은 승합차들과 비교를하세요 카니발은 승합차입니다
