,Unnamed: 0,댓글
86,86,이렇게 긴 영상인데도 지루하지 않고 넘재밌게 봄. 해설을 어쩜이렇게 잘할까 이해하기 쉽게.  보는 내내 생각함 속속 귀에들어옴. 잘 잘하십니다 내가 표현을 못하겠네요 역사공부 제대로 하고갑니다 감사해요
87,87,좋은 말씀 정말 감사합니다! 앞으로 더 좋은 영상으로 찾아뵙겠습니다 ㅎㅎ
88,88,오래전에도 이런 유튜브 방송이 있었다면 역사공부 이백점만점 맞았겠다 생각됩니다.ㅎ역사공부 나이들어도 관심있게 공부하고 있기에 ^^ 감사합니다.
89,89,공부로서 역사와 재미로의 역사는 다릅니다
90,90,와 미치겠다. 이렇게 알찬내용을 이렇게 재밌게 보다니  재미로 치자면 영화 한편 본것 같은데 내용이 영화 수십편이네요
91,91,재미있고 쉬운 설명에 연기력까지 갖추심^^좋은영상 감사합니다~♡♡몇번씩  들을거에요~~^^
92,92,너무 잘 만드셨습니다.  잘 보겠습니다.  앞으로 기대가 큽니다..  구독자 학습자 시청자 빽을 믿고 과감히 제작 해주세요
93,93,시청해주셔서 너무 감사합니다! ㅎㅎ기대해주시고 응원해주시는 만큼 앞으로 더 좋은 영상으로 찾아뵙겠습니다!
94,94,아 이런 컨텐츠가 공짜라니...내가 학생일 때 이런 게 있었다면 얼마나 좋았을까..힘들게 공부했던 기억이 난다.
95,95,긴영상을 너무 잘 만들어 주셔서 잘 보았습니다. 노고에 감사드립니다.
96,96,최고의 역사 교양 유튜브네요:) 잘 보겠습니다.
97,97,7번 국도 지나다가 우연찮게 공양왕의 무덤(경기도에도 있다고 함)을 봤는데 왕의 무덤 같지않게 쓸쓸하고 많이 허름해서 맘이 허했네요.
98,98,7반국도는  경기도를  안지나는데요 ㅋ
99,99, @나홀로물류  공양왕 무덤이라고 알려진 곳이 두 군데가 있고 그 중 한 곳이 경기도 어디라고 안내판에 적혀있어서 적어본겁니다.
100,100,경기도 고양시에 있는 곳은 나름 좀 꾸며놨습니다. 조선 왕릉에 비하면 보잘 것 없지만요
101,101,와 진짜 영혼없이 드라마 클립만 보다가 이렇게 재밌고 유익한 영상보니 넘 좋아요 ㅠㅠㅠㅠ 문종보다 여기까지…
102,102,너무 유익하고 재밌었습니다.
103,103,요즘 학생들 유튜브의 순기능만 잘이용하면 성적이 쭉쭉 오를듯ㅋㅋ 진짜 요점정리 잘되있네요
104,104,진짜 제가 필요한 부분을 이렇게 속시원하게 잘 할 콘텐츠는 처음 봅니다.ㅋㅋㅋㅋ 정말 제 소원이 이루어지는 순간입니다. 앞으로도 잘 부탁드립니다. 최고입니다~^^
105,105,좋은 말씀 정말 감사합니다!앞으로 더욱 재밌는 영상으로 찾아뵙겠습니다 ㅎㅎ
106,106, @역주행-조선왕조실록  이걸로도 한국사 기본 3급이상은 맞을 듯합니다 ㅎㅎㅎㅎ
107,107," @하니  조선왕조실록이 끝나면 고려, 삼국시대 역사도 쭉쭉 이어갈 예정이니 전부 다 보시고 1급 받으시죠!! ㅎㅎㅎ시청해주시고 좋은 글 남겨주셔서 정말 감사합니다!"
108,108, @역주행-조선왕조실록  넹 ㅋㅋㅋㅋㅋ
109,109,공민왕이 그동안 이미지보다는 꽤 이것저것 치열하게 살았군여
110,110,진짜 학생일때 들었으면 나 1등급 받았을꺼 같아요 너무 집중해서 잘 봤습니다!
111,111,안타깝지만 시험에는 저런 내용 안나옵니다~~
112,112,"와...대충 30분만 보고 딴거 보러가려고 했는데 다 봐버렸네요...최영, 이성계, 정몽주가 거의 슈퍼히어로급이군요"
113,113,진포해전당시에는 발사하는 화포가 있었던게 아니고 발사체를 손이나 기구를 통해 던져서 사용했던것으로 알고있으니 내용확인해주세요
114,114,와아~ 정리 잘 되어있고 설명도 재밌어요. 최고입니다
115,115,좋은 말씀 감사합니다!
116,116,챕터를 연결하니 먼가 기존과는 다른걸 보는것 같아요
117,117,함께 전장을누비고 어릴적 동무여도 서로 등 돌리는건 한순간이네요..
118,118,연산군꺼도 보고싶어요 조선왕들 순차적으로 해주셧으면
119,119,이방원 재미잇게 보면서 앞서 고려 왕도 궁금햇는데 이렇게보니 머리에 쏙쏙 들어오네요^^
120,120,정말정말 재미있네요방송 잘만들었네요~^^
121,121,왕씨 고려는 500년만에 멸망했지만 장수왕때부터 생각하면 참 고려라는 이름이 오래도 갔네요. 미래에도 고려라는 이름의 나라가 나올지 궁금하기도
122,122,아~ 한국 역사 어려워서 잘 안 보는데… 설명도 너무 깔끔하고 캐릭터들이  너뭐 이쁘다…ㅋ~
123,123,너무 재미있어요 이틀동안 영상 다봤습니다 응원하겠습니다 요약하신 내용이랑 말투가 너무좋아서 시간가는줄 모르고 보았습니다 ㅎㅎ 화이팅!!
124,124,ㄷㄷ... 끝까지 봐주셔서 정말 감사합니다!!
125,125,정말 시간가는 줄 모르고 재밌게 봤어요 ㅋㅋ
126,126,1인다역에 삽화까지 넘넘 재미나네요^~^
127,127,정말 좋은 영상입니다. 공부 많이 되었습니다.
128,128,설명이 쏙쏙 들어와서 시간 가는줄 몰랐네요
129,129,태종이방원 드라마 보고있는데 처음에 고려말 무슨상황이지 몰랐는데 이영상보고 알것같아요 다시 정주행하겠습니다~!
130,130,.... 와 .. 끝까지 집중해서 눈을 못떼고 봤네요 !!  교과서네요 !!
131,131,요즘 이방원 드라마와 대입해 보게 됩니다 역사를 알아야 미래가 보이죠 좋은강의 감사합니다
132,132,"어릴땐 막연히 이성계가 뒤통수 친줄 알았는데, 요동정벌 진짜 뒤가 없었네... 나름 1차 요동정벌 한 경험자가 저렇게 판단 내린 이유도 납득은 간다."
133,133,재밌게 잘 보고 있습니다.
134,134,한국인이라면 언제든 반드시 고구려의  옛 영토를 되찾아야한다
135,135,일단 구독누르고 정주행해봅니다. 그림을 그려서 설명해서 머리에 잘들어오네요.공민왕업적중 개혁정치말고도 또 중요한게있는데 변발을 금지시키고 탈원선언이 중요한데 내용에 빠진거같습니다.무려 원나라가 고려를 지배한지 100년가까이 우리 고려민족도 몽골식 변발을 하고다녔는데 공민왕때 금지시키고 머리를 기르게해서 다시 변발이 없어진거같네요 ㅎㅎ지금 우리의 머리스타일은 공민왕 덕분입니다 ㅋ 그리고 태조이성계가 너무 착하게나오는데 정치때문에 우왕 창왕 공양왕까지 고려왕을 죄다 죽여버린놈이죠 ㅋ이성계가 왕씨만보면 숙청시켜버리니..그덕에 왕씨가 성을버리고 전씨나 옥씨로 개종해서 숨어살게되서 지금은 왕씨를 찾기가 너무 어렵게되었죠..
136,136,26:08 혜종은 이미 우왕 즉위 전 공민왕 시기에 죽어서 기황후 아들 소종이 즉위했던 시점 아닌가 싶네요
137,137,알려주셔서 정말 감사합니다!더 세밀하게 조사했어야 했는데 미처 챙기지 못했습니다.정말 죄송합니다 ㅠㅠ앞으로도 잘못된 부분이 있다면 꼭 지적해주시면 감사하겠습니더
138,138,앞뒤 자르고 전후좌우 모르고 듣던것과는 달라서 좋았습니다정몽주 또한 고려의 충신으로써가 아니라공양왕을 뒤에 엎고 일인지하 만인지상의 자리에 오르려했던건 아닐까.. 생각해봅니다
139,139,정도전은 급진개혁파 즉 새나라 건설 주장정몽주는 고려는 유지 하되  개혁 한다는 파 그는 고려에서 이미 높은 관직에 있고 정도전은 하급 관리 였다죠 그러고 보니 둘 다 정씨네요 ㅎㅎ 세상 심플해요 별별 주의를 주장 하지만 다 그렇고 그래요 
140,140, @문영미  절레절레
141,141,진짜재밌게봤어요  감사합니다
142,142,우왕이 최영장군 옆에 있게하고 이성계만 위화도로 보낸게 멸망의 화근인듯
143,143,넘나재미써여 ㅠㅠㅠㅠ 최고!
144,144,  대박 짱입니다. 귀에 쏙쏙  감사해요 ㅎㅎ
145,145,역사공부 넘넘 재미있게 들었습니다다시 또 들어야 겠어요ㅋㅋ 
146,146,다시 또?! 정말 감사합니다!!! 재밌게 그것도 반복시청까지 해주시다니 시청자분을 위해 다음 영상은 더 열심히 만들어보겠습니다 ㅎㅎ
147,147,처음 그냥 보다가ᆢ나도 모르게  빠져들게 다봤네 ㅎㅎ
148,148,역사가 이렇게 재밌을줄이야!
149,149,최영은 청백리인데 권문세족편인게 의아하고 위화도회군이 정말 이성계본인의 생각인지 아니면 정도전이 설득한것인지 궁금함
150,150,위화도회군은 반반일 거 같아요 병사들을 개죽음 시킬 수 없다는 이성계와 이걸 빌미로 고려를 무너뜨리자는 정도전
151,151,그림이 너무 귀엽네요ㅠㅠ 영상 너무 재밌습니다
152,152,쉽고 빠르고 재미까지. 와~ 구독시작입니다!
153,153,구독 감사합니다! ㅎㅎ
154,154,알기쉽게 설명을 잘하시네요
155,155,풀 영상 너무 좋네요ㅜ
156,156,솔까 제일 똑똑한건 이방원이지 후세대 까지 생각해서 세종대왕까지 만들었으니..
157,157,역사가 역동적인 재미가 있네요
158,158,최영과 이성계는 불세출의 영웅이네요 두 분이 없었다면 고려도 없었겠어요
159,159, @바다도깨비  그러면 조선이 없지 않았을까?
160,160,힘이 약한 국가의 비애..크고 강한나라가 되지 못한 나라는 이런 신세를 면치 못합니다
161,161,"처음 배울 작엔 어린나이에 죽은 창왕은 무슨 죄고, 떠넘기식으로 왕이 된 공양왕은 무슨 불행이었나 싶었습니다"
162,162,저도 보면서 그런 생각이 들더라구요 ㅠ
163,163,힘없는 왕실의 비애죠
164,164,어렸을땐 홍건적의 난이라고 배웠는데 지금은 홍건군이라고 하나 보네요. 잘 보고 갑니다.
165,165,홍건적의 난이 맞다고 합니다! 침략을 당한 우리의 시점에선 홍건적으로 불러야한다고 하네요잘못된 정보를 전달해드린 점 죄송합니다 ㅠㅠ
166,166," @역주행-조선왕조실록  헉. 그런뜻으로 말한게 아니어유 ㅜㅜ시대에 따라 가르치는게 달라지는게 (예 : 저 어릴적 후르시초프, 지금 후르쇼프) 많아서 그냥 지금은 또 이렇게 가르치나 보다 그런 거여유죄송해 하지 않아도 되어유 ㅜㅜ"
167,167,"어마어마한 역사다이런거 중요해요, 나라가 어느날 갑자기 떡하게 세워지지 않을 것이니"
168,168,캐릭터  넘  조아...
169,169,캐릭터들 완전 긔욤♡
170,170,꿀잼이네요. 그런데 이방지랑 무휼은 언제 나오나요 !! ^^
171,171,아쉽게도 이방지랑 무휼은 등장하지 않습니다 ㅠㅠ
172,172,"챕터 0. 공민왕, 우왕, 창왕, 공양왕, 고려 멸망 (종합본) [역주행의 조선왕조실록]챕터 제로 제작 하시느라 피땀 흘렸을걸로 압니다.애니 작화 더빙 이펙트 편집 자료구성 재배치 등등  이 일이  보통 일이 아닌 줄 잘 압니다. 챕터 0 이 영상 다음 영상은 어디 영상을 보면 좋겠습니까?   놀랍습니다.   역주행 운영자님해박하신   고려사 조선사 실력 이십니다. ^^"
173,173,좋은 말씀 남겨주셔서 정말 감사합니다!아직 부족한 부분이 너무 많지만 앞으로 더욱 성장하는 채널이 되겠습니다!!앞으로도 계속 지켜봐주시면 감사하겠습니다 ㅎㅎ
174,174,공민왕이 암살 당하지 않고 더 오래 집권했다면이성계도 조선을 쉽게 세우진 못했겠죠?..나이 먹으니 이 부분이 궁금하더군요
175,175,개혁군주 혹은 똑똑하다 소문 난 왕들은 거의 전부 혹독하게 시달림을 당하더군요... 아무래도 국내뿐만 아니라 들여 다 보는 주변들도 많으니...
176,176,너무재밋게   설명하시어  입력하고자  두번째 듣는중 ㅋㅋㅋㅋ
177,177,고려는 무슨 권력 유지가 이렇게 힘드냐..
178,178,영상보면서 들으니 쉽게 쏙쏙 ㅋ 케릭도 귀여워~
179,179,완전 집중하면서 봤어요 감사합니다 ㅎ
180,180,수고하셨습니다 고맙습니다~♡
181,181,크으 유익하고 넘나 재밌어요감사합니당
182,182,'내가 죽이지 않으면 죽는다'- 모든 전근대 정권의 탄생 과정 이네요. 그러면서도 아무리 미천하고 힘이 없더라도 다수인 백성들의 의견- '민심' 이 매우 중요 했음을 알수 있네요. 우리 민족도 과전법등 소득의 재분배에 대해서 많은 갈등과 시도가 있었군요. 아직도 현재 진행형 인것 같습니다. 역주행 감사 합니다.
183,183,좋은 말씀 감사합니다!시청해주셔서 더 더 감사합니다 ㅎㅎ
184,184,왤케 요새 역사자 재밌는거양~
185,185,정주행 하기 딱 좋은 영상이네유 ㅎㅎ
186,186,너무 잘만들엇다.
187,187,아...이당시 고려가 진짜 헬고려구나
188,188,어 뭐야?  고려말 지금이랑 비슷하네 ㅋㅋ 듣고보니까 진짜 역사는 돌고 도나봅니다
189,189,술먹으면서 보는데 귀에 속속 들어오네요 구독과 좋아요는 필수!!
190,190,최고네요 시간가는줄 몰랐습니다
191,191,아주 재미있는 걸 만들었네.ㅎㅎㅎ
192,192,"와,,넘나리 재밌어요 시간 순삭ㄷㄷ"
193,193,이성계보다 고려에 일찍 투항했지만 노비를 죽여서 사형 당한 이천계 얘기가 빠졌네요
194,194,한편의 드라마를 보는것 같다.. 감사합니다
195,195,역사저널 그날이나 드라마 정도전의 내용을 보면 정도전이 고려를 끝내길 결심하는 과정이 나오는데 처음 정도전은 정몽주와 같은 개혁파였으나 이인임에 의해 떠나게된 유배생활에서 직접 백성을 모습을 보며 점점 생각이 변해갑니다. 처음엔 백성을 가르치려 했으나 점점 자기가 잘못알고 있었고 결국엔 자신이 그동안 너무 몰랐었다며 백성에서 미안해합니다.  실상을 보니 백성의 상황은 지옥과  같았고 이들을 위해 뭔가를 해야만 한다고 고민하던 차에 유배올때 정몽주가 적적할때 읽으라고 준 맹자의 내용이 정도전을 변화 시킵니다.  '왕이 왕답지 못하면 신하가 왕을 바꿀 수 있다.'  정도전은 이 썩어빠진 세상에서 백성을 구하려면 이 고려라는 괴물을 무너뜨려야 한다고 결심하게 됩니다. 아이러니 하게도 정도전의 정적이었던 이인임과 고려의 충신이었던 정모주가 정도전의 고려 멸망의 결심에  중요한 역할을 했다는  이야기가  너무 재밌었던게 기억이 나네요.
196,196,"근데 원나라의 사위 국가 라는것이 제일 무섭단거지. 보통을 딸을 바치거나, 인질을 바치고 속국이 돼거나 멸망하는데 고려는 유지돼고, 사위국가가 돼어서 국가의 안전을 보장받았는데"
197,197,효기심 간다효 만큼 좋아하게될 채널이네요 구독할께ㅐ요
198,198,우리의 뿌리를 알게되는 좋은 채널을 구독하시면 매주 행복할거에요
199,199,어릴때 거상에서 나오던 bgm같은데 오랜만에듣네
200,200,너무 너무 재밌어요~!!!
201,201,원나라의 행동은 간섭보다 지배에 가깝죠ㅠ
202,202,대박입니다   어떻게  이렇게  몰입도  강하게  한방에  싹  정리를 해 주시다니요   이런 영상 처음 입니다   어렴풋이  알았던 고려말의 역사 넘 깔끔하게  정리  되었네요  여기저기  퍼  날려도  되지요?영상 구성  너무 쉽게  너무 잼나게  잘 봤네요  공부는  이렇게 해야합니다  정말 감사합니다  짱 입니다당연히  구독 신청하고  또 다른 영상 찾으러 갑니다
203,203,"적어도 공민왕이 잘해서 원나라에 대항한게 아니네... 우울증 걸릴 정도로 정신없는데 고려가 후반에 잘 싸운 이유는 원나라가 그 만큼 약했고, 그 틈으로 이성계가 힘을 키운...."
204,204,공민왕: 피살우왕: 유배지에서 사사창왕: 유배지에서 사사공양왕: 유배지에서 사사
205,205,조선시대도 대부분의 왕이 편히 자연사 하진 못했습니다… ㅠ ㅠ
206,206,그림체가 너무 귀여워요 ㅠ
207,207,태조 왕건이 이럴려고 고려를 세운게 아닐텐데 태조 이성계의 조선도 마찬가지구요 어느 왕조던지 그 끝은 진짜 안좋네요
208,208,왕권강화 이방원  대단한인물
209,209,진군할땐 하루10km를 갔으나 회군할땐40km를 갔다는 부분에서 이성계의 요동정벌의지 정도를 알수있음...애당초 요동정벌할생각이 아예없었네...그런데도 총사령관인 최영이 안간상태이니...결과는 뻔한상태
210,210,죽으러 가는데 영차영차하고 갈수는 없지요 ㅋㅋㅋㅋ
211,211,개죽음하러 가라는데 룰루랄라 하면서 가면 ... 뭔가 이상하지 않을까요?
212,212,00:36 저당시 부마국이면 원나라 황족급으로 대우를 잘받은 편이었죠. 단지 이는 고려왕과 그의 소가족에 국한된 경우일뿐이지만요.그리고 원황실 황위계승에도 줄을 잘섰기에 고려사직이 보존 잘되었죠.
213,213,공민왕 수염 없는거 킹받네 ㅋㅋ
214,214,감사합니다 ^^남원출신 사람이랍니다.남원엔 황산이 없답니다!ㅎㅎ
215,215,남원 운봉읍에 '황산'이란 지역이 있다고 합니다또한 여기엔 이성계의 전투를 기리는 '황산대첩비지'가 있다고 하네요 ㅎㅎ네이버 지도에 '황산'이라 검색하시면 나옵니다 ㅎㅎ
216,216,조선되고 나니까 황룡포 더 이상 못 입는게 아쉽다 ㅠㅠ
217,217,지들 스스로 명의 속국이 되어버렸으니 ㅉㅉ
218,218,오~만화에 ㅁ말년기까지~정말멋쩌영
219,219,왜 창왕부터 익선관으로 바꿧는지 이유가 궁금하네요
220,220,우왕때 명나라의 관제를 받아들이면서 도입하기 시작했다고 합니다 ㅎㅎ
221,221,28:35 그냥 빼앗기 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 방법을 찾다가 적당한 방법이 생각이 안났나봐요 ㅋㅋㅋㅋㅋ
222,222,그러니까요 ㅋㅋㅋ 이 방법 저 방법 다 동원했으니 할게 없었나봐요 ㅋㅋㅋㅋㅋㅋ
223,223,"위화도 회군할때최영장군이 이성계를물리쳤더라면,,,"
224,224,와~너무 재밌어요~~
225,225,머여 이꿀잼은..  헬조선의 시작이로구나.
226,226,요새 이거보는재미에 살았네요 ㅎㅎ
227,227,아니 진짜 너무 재밌어요
228,228,( 나중에 이 영상 국사선생님들이 수업중에 틀어주고 있을듯..)
229,229,이방원 드라마 시작하면서 이것도 같이보는중 ㅋㅋㅋㅋ
230,230,드라마 제목이 뭔가용?
231,231,일부러 맞춰서 올렸습니다 ㅎㅎ드라마 제목은 '태종이방원'입니다
232,232, @역주행-조선왕조실록  우왕 너무 잘보고 있습니다ㅎㅎ
233,233, @역주행-조선왕조실록  조선끝나면고려500년해주세요
234,234,엇 저두 태종이방원 드라마시작하면서 보기시작했음요.
235,235,앗 나둔데..
236,236,"재미있는 영상 감사합니다. 그런데, 이성계가 말에서 떨어진 사건 ; 논란의 여지가  있던데..."
237,237,캐릭터 느무느무 귀엽습니당
238,238,귀엽게 봐주셔서 감사합니다 ㅎㅎ
239,239,종합본 좋습니다
240,240,이씨왕조나  왕씨 왕조란  말은  우리나라의  왕조를 깍아내리기 위해 일본의 역사관에서  비롯된  말이라고  합니다.  이 내용이  맞다면  이런  단어를  쓰는데  신경써주시면  좋겠습니다.  역사이야기  재미있게  잘  봤습니다.^^
241,241,2:04 레헬른 국악버전이  빠졌어요 ㅋㅋㅋ..이 음악 들은뒤로 다음 음악이 뭔지 청취하고 있었네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
242,242,실제 고려사에 기록된 고려 역사는 600년입니다. 조선왕조도 600년 되구요
243,243,고려의 시작 궁예고려의 마지막 궁예
244,244,너무 잘 봤어요
245,245,날씨가 추워요. 감기조심하시고 행복하세요^^
