20911,Sentence: 873,도,JX,O
20912,Sentence: 873,없,VA,O
20913,Sentence: 873,는,ETM,O
20914,Sentence: 873,것,NNB,O
20915,Sentence: 873,들,XSN,O
20916,Sentence: 873,이,JKS,O
20917,Sentence: 873,아내,NNG,O
20918,Sentence: 873,코스프레,NNP,O
20919,Sentence: 873,하고,JKB,O
20920,Sentence: 873,자빠졌,VV+EP,O
20921,Sentence: 873,네,EF,O
20922,Sentence: 873,ㅡㅡ,UNKNOWN,O
20923,Sentence: 873,;;,SY,O
20924,Sentence: 874,이,MM,O
20925,Sentence: 874,새끼,NNG,O
20926,Sentence: 874,군인,NNG,O
20927,Sentence: 874,이랑,JC,O
20928,Sentence: 874,대,XPN,O
20929,Sentence: 874,기업,NNG,O
20930,Sentence: 874,이랑,JC,O
20931,Sentence: 874,비교,NNG,O
20932,Sentence: 874,하,XSV,O
20933,Sentence: 874,고,EC,O
20934,Sentence: 874,쳐,VV+EC,O
20935,Sentence: 874,자빠졌,VV+EP,O
20936,Sentence: 874,네,EF,O
20937,Sentence: 874,ㅋㅋㅋ,IC,O
20938,Sentence: 874,미필,NNG,O
20939,Sentence: 874,새끼,NNG,O
20940,Sentence: 874,냐,VCP+EC,O
20941,Sentence: 874,피싸개,NNP,O
20942,Sentence: 874,냐,VCP+EF,O
20943,Sentence: 874,?,SF,O
20944,Sentence: 875,팩트,NNP,O
20945,Sentence: 875,),SSC,O
20946,Sentence: 875,팩트,NNP,O
20947,Sentence: 875,다,VCP+EC,O
20948,Sentence: 876,고현정,NNP,O
20949,Sentence: 876,저러,VV,O
20950,Sentence: 876,니까,EC,O
20951,Sentence: 876,이혼,NNG,O
20952,Sentence: 876,당하,VV,O
20953,Sentence: 876,지,EC,O
20954,Sentence: 876,ㅉㅉㅉ,UNKNOWN,O
20955,Sentence: 877,ㄹ,JKO,O
20956,Sentence: 877,ㅇ,UNKNOWN,O
20957,Sentence: 877,직업,NNG,O
20958,Sentence: 877,에,JKB,O
20959,Sentence: 877,귀천,NNG,O
20960,Sentence: 877,은,JX,O
20961,Sentence: 877,있,VV,O
20962,Sentence: 877,음,ETN,O
20963,Sentence: 878,과장,NNG,O
20964,Sentence: 878,사모,NNG,O
20965,Sentence: 878,가,JKS,O
20966,Sentence: 878,얘기,NNG,O
20967,Sentence: 878,해,XSV+EC,O
20968,Sentence: 878,줬,VX+EP,O
20969,Sentence: 878,다는,ETM,O
20970,Sentence: 878,부분,NNG,O
20971,Sentence: 878,에서,JKB,O
20972,Sentence: 878,주작,NNG,O
20973,Sentence: 878,티,NNG,O
20974,Sentence: 878,존나,MAG,O
20975,Sentence: 878,나,NP,O
20976,Sentence: 878,네,XSN,O
20977,Sentence: 878,시발,NNP,O
20978,Sentence: 878,ㅋㅋㅋ,IC,O
20979,Sentence: 878,ㅋㅋ,IC,O
20980,Sentence: 878,ㅋㅋ,IC,O
20981,Sentence: 878,누가,NP+JKS,O
20982,Sentence: 878,불륜,NNG,O
20983,Sentence: 878,이,VCP,O
20984,Sentence: 878,라도,EC,O
20985,Sentence: 878,남,NNG,O
20986,Sentence: 878,의,JKG,O
20987,Sentence: 878,가정사,NNG,O
20988,Sentence: 878,그렇게,MAG,O
20989,Sentence: 878,얘기,NNG,O
20990,Sentence: 878,하,XSV,O
20991,Sentence: 878,냐,EC,O
20992,Sentence: 878,다,MAG,O
20993,Sentence: 878,큰,VA+ETM,O
20994,Sentence: 878,어른,NNG,O
20995,Sentence: 878,이,JKS,O
20996,Sentence: 878,분별없이,MAG,O
20997,Sentence: 878,ㅋㅋㅋ,IC,O
20998,Sentence: 878,ㅋㅋㅋ,IC,O
20999,Sentence: 878,ㅋㅋㅋ,IC,O
21000,Sentence: 878,이,MM,O
21001,Sentence: 878,글,NNG,O
21002,Sentence: 878,쓴,VV+ETM,O
21003,Sentence: 878,새끼,NNG,O
21004,Sentence: 878,직장,NNG,O
21005,Sentence: 878,생활,NNG,O
21006,Sentence: 878,1,SN,O
21007,Sentence: 878,도,NNBC,O
21008,Sentence: 878,안,MAG,O
21009,Sentence: 878,해,VV+EC,O
21010,Sentence: 878,본,VX+ETM,O
21011,Sentence: 878,급식,NNG,O
21012,Sentence: 878,새끼,NNG,O
21013,Sentence: 878,100,SN,O
21014,Sentence: 878,프로,NNBC,O
21015,Sentence: 878,ㅋㅋㅋ,IC,O
21016,Sentence: 878,ㅋㅋㅋ,IC,O
21017,Sentence: 878,ㅋㅋ,IC,O
21018,Sentence: 879,ㅅ,NNG,O
21019,Sentence: 879,ㅂ,NNG,O
21020,Sentence: 879,sky,SL,O
21021,Sentence: 879,설,NNG,O
21022,Sentence: 879,카포,NNG,O
21023,Sentence: 879,가,JKS,O
21024,Sentence: 879,운,NNG,O
21025,Sentence: 879,좋,VA,O
21026,Sentence: 879,게,EC,O
21027,Sentence: 879,삼성,NNP,O
21028,Sentence: 879,ㅇㅈㄹ,UNKNOWN,O
21029,Sentence: 879,반도체,NNG,O
21030,Sentence: 879,연구소,NNG,O
21031,Sentence: 879,몇몇,NR,O
21032,Sentence: 879,빼,VV,O
21033,Sentence: 879,곤,EC,O
21034,Sentence: 879,프리,NNG,O
21035,Sentence: 879,패스,NNG,O
21036,Sentence: 879,구만,NR,O
21037,Sentence: 879,운,NNG,O
21038,Sentence: 879,좋,VA,O
21039,Sentence: 879,게,EC,O
21040,Sentence: 879,ㅇㅈㄹ,UNKNOWN,O
21041,Sentence: 879,ㅋㅋㅋ,IC,O
21042,Sentence: 879,ㅋㅋ,IC,O
21043,Sentence: 879,ㅋㅋ,IC,O
21044,Sentence: 879,공채,NNG,O
21045,Sentence: 879,준비,NNG,O
21046,Sentence: 879,한번,MAG,O
21047,Sentence: 879,안,VV,O
21048,Sentence: 879,래,EC,O
21049,Sentence: 879,본,VX+ETM,O
21050,Sentence: 879,주작,NNG,O
21051,Sentence: 879,썰,VV+ETM,O
21052,Sentence: 880,한,MM,O
21053,Sentence: 880,녀,NNG,O
21054,Sentence: 880,가,JKS,O
21055,Sentence: 880,말,NNG,O
21056,Sentence: 880,하,XSV,O
21057,Sentence: 880,는,ETM,O
21058,Sentence: 880,자연,NNG,O
21059,Sentence: 880,의,JKG,O
21060,Sentence: 880,섭리,NNG,O
21061,Sentence: 880,예쁜,VA+ETM,O
21062,Sentence: 880,고,EC,O
21063,Sentence: 880,젊,VA,O
21064,Sentence: 880,은,ETM,O
21065,Sentence: 880,애,NNG,O
21066,Sentence: 880,한테,JKB,O
21067,Sentence: 880,싸,VV+EC,O
21068,Sentence: 880,튀하,VV,O
21069,Sentence: 880,기,ETN,O
21070,Sentence: 881,이,MM,O
21071,Sentence: 881,새끼,NNG,O
21072,Sentence: 881,들,XSN,O
21073,Sentence: 881,은,JX,O
21074,Sentence: 881,단합,NNG,O
21075,Sentence: 881,이,JKS,O
21076,Sentence: 881,안,MAG,O
21077,Sentence: 881,되,VV,O
21078,Sentence: 881,네,EF,O
21079,Sentence: 881,ㅋㅋ,IC,O
21080,Sentence: 882,근데,MAJ,O
21081,Sentence: 882,그,MM,O
21082,Sentence: 882,빠른,VA+ETM,O
21083,Sentence: 882,걸,NNB+JKO,O
21084,Sentence: 882,자랑,NNG,O
21085,Sentence: 882,스러워,XSA+EC,O
21086,Sentence: 882,함,VX+ETN,O
21087,Sentence: 883,캡틴,NNP,O
21088,Sentence: 883,코리아,NNP,O
21089,Sentence: 883,ㄷ,NNG,O
21090,Sentence: 883,ㄷ,NNG,O
21091,Sentence: 884,개,NNG,O
21092,Sentence: 884,거품,NNG,O
21093,Sentence: 884,노래,NNG,O
21094,Sentence: 884,도,JX,O
21095,Sentence: 884,전혀,MAG,O
21096,Sentence: 884,못,MAG,O
21097,Sentence: 884,하,VV,O
21098,Sentence: 884,고,EC,O
21099,Sentence: 884,.,SF,O
21100,Sentence: 884,..,SY,O
21101,Sentence: 884,먼,VA+ETM,O
21102,Sentence: 884,음악,NNG,O
21103,Sentence: 884,에,JKB,O
21104,Sentence: 884,자꾸,MAG,O
21105,Sentence: 884,손,NNG,O
21106,Sentence: 884,을,JKO,O
21107,Sentence: 884,댈까,VV+EF,O
21108,Sentence: 884,.,SF,O
21109,Sentence: 884,..,SY,O
21110,Sentence: 884,이름,NNG,O
21111,Sentence: 884,알려진,VV+EC+VX+ETM,O
21112,Sentence: 884,것,NNB,O
21113,Sentence: 884,도,JX,O
21114,Sentence: 884,라스,NNG,O
21115,Sentence: 884,덕,NNG,O
21116,Sentence: 884,인데,VCP+EF,O
21117,Sentence: 884,.,SF,O
21118,Sentence: 884,.,SF,O
21119,Sentence: 885,효린,NNP,O
21120,Sentence: 885,아,JKV,O
21121,Sentence: 885,이쁘,VA,O
21122,Sentence: 885,고,EC,O
21123,Sentence: 885,잘,MAG,O
21124,Sentence: 885,나가,VV,O
21125,Sentence: 885,는,ETM,O
21126,Sentence: 885,니,NP,O
21127,Sentence: 885,가,JKS,O
21128,Sentence: 885,참,VV,O
21129,Sentence: 885,아라,EF,O
21130,Sentence: 885,저런,MM,O
21131,Sentence: 885,면상,NNG,O
21132,Sentence: 885,도,JX,O
21133,Sentence: 885,못,MAG,O
21134,Sentence: 885,까,VV,O
21135,Sentence: 885,서,EC,O
21136,Sentence: 885,뒤,NNG,O
21137,Sentence: 885,에서,JKB,O
21138,Sentence: 885,징징대,VV,O
21139,Sentence: 885,는,ETM,O
21140,Sentence: 885,쿵,MAG,O
21141,Sentence: 885,쾅,MAG,O
21142,Sentence: 885,이,NP,O
21143,Sentence: 885,들,XSN,O
21144,Sentence: 885,뭐,IC,O
21145,Sentence: 885,할려고,VV+EC,O
21146,Sentence: 885,상대,NNG,O
21147,Sentence: 885,하,XSV,O
21148,Sentence: 885,냐,EC,O
21149,Sentence: 885,인생,NNG,O
21150,Sentence: 885,패배자,NNG,O
21151,Sentence: 885,들,XSN,O
21152,Sentence: 885,지금,MAG,O
21153,Sentence: 885,와서,VV+EC,O
21154,Sentence: 885,삥,MAG,O
21155,Sentence: 885,뜯,VV,O
21156,Sentence: 885,어,EC,O
21157,Sentence: 885,볼려고,VX+EC,O
21158,Sentence: 885,에라이,IC,O
21159,Sentence: 885,.,SF,O
21160,Sentence: 885,.,SY,O
21161,Sentence: 885,캬,IC,O
21162,Sentence: 885,~~~,SY,O
21163,Sentence: 885,악,NNG,O
21164,Sentence: 885,~~~~,SY,O
21165,Sentence: 885,퉤,MAG,O
21166,Sentence: 885,슈,NNP,O
21167,Sentence: 886,나머지,NNG,O
21168,Sentence: 886,도,JX,O
21169,Sentence: 886,비슷,XR,O
21170,Sentence: 886,한,XSA+ETM,O
21171,Sentence: 886,활동,NNG,O
21172,Sentence: 886,으로,JKB,O
21173,Sentence: 886,쓰이,VV,O
21174,Sentence: 886,는구만,EC,O
21175,Sentence: 886,뭘,NP+JKO,O
21176,Sentence: 886,ㅅ,NNG,O
21177,Sentence: 886,ㅂ,NNG,O
21178,Sentence: 886,ㅋㅋㅋ,IC,O
21179,Sentence: 886,35,SN,O
21180,Sentence: 886,조,NNG,O
21181,Sentence: 886,를,JKO,O
21182,Sentence: 886,여가부,NNP,O
21183,Sentence: 886,에,JKB,O
21184,Sentence: 886,만,JX,O
21185,Sentence: 886,쓰,VV,O
21186,Sentence: 886,는,ETM,O
21187,Sentence: 886,건,NNB+JX,O
21188,Sentence: 886,당연히,MAG,O
21189,Sentence: 886,아니,VCN,O
21190,Sentence: 886,지,EC,O
21191,Sentence: 887,응,IC,O
21192,Sentence: 887,여성부,NNG,O
21193,Sentence: 887,500,SN,O
21194,Sentence: 887,개,NNBC,O
21195,Sentence: 887,폐지,NNG,O
21196,Sentence: 887,하,XSV,O
21197,Sentence: 887,면,EC,O
21198,Sentence: 887,500,SN,O
21199,Sentence: 887,조,NNG,O
21200,Sentence: 887,확보,NNG,O
21201,Sentence: 887,돼,XSV+EC,O
21202,Sentence: 887,ㅋㅋ,IC,O
21203,Sentence: 887,ㅋㅋ,IC,O
21204,Sentence: 887,윤석열,NNP,O
21205,Sentence: 887,이,JKS,O
21206,Sentence: 887,말,NNG,O
21207,Sentence: 887,한,XSA+ETM,O
21208,Sentence: 887,정책,NNG,O
21209,Sentence: 887,전부,MAG,O
21210,Sentence: 887,씹,NNG,O
21211,Sentence: 887,가능,NNG,O
21212,Sentence: 887,ㅋㅋ,IC,O
21213,Sentence: 887,ㅋㅋ,IC,O
21214,Sentence: 887,윤석열,NNP,O
21215,Sentence: 887,로,JKB,O
21216,Sentence: 887,정했,VV+EP,O
21217,Sentence: 887,다,EF,O
21218,Sentence: 887,응,IC,O
21219,Sentence: 887,여성부,NNG,O
21220,Sentence: 887,500,SN,O
21221,Sentence: 887,개,NNBC,O
21222,Sentence: 887,폐지,NNG,O
21223,Sentence: 887,하,XSV,O
21224,Sentence: 887,면,EC,O
21225,Sentence: 887,500,SN,O
21226,Sentence: 887,조,NNG,O
21227,Sentence: 887,확보,NNG,O
21228,Sentence: 887,돼,XSV+EC,O
21229,Sentence: 887,ㅋㅋ,IC,O
21230,Sentence: 887,ㅋㅋ,IC,O
21231,Sentence: 887,윤석열,NNP,O
21232,Sentence: 887,이,JKS,O
21233,Sentence: 887,말,NNG,O
21234,Sentence: 887,한,XSA+ETM,O
21235,Sentence: 887,정책,NNG,O
21236,Sentence: 887,전부,MAG,O
21237,Sentence: 887,씹,NNG,O
21238,Sentence: 887,가능,NNG,O
21239,Sentence: 887,ㅋㅋ,IC,O
21240,Sentence: 887,ㅋㅋ,IC,O
21241,Sentence: 887,윤석열,NNP,O
21242,Sentence: 887,로,JKB,O
21243,Sentence: 887,정했,VV+EP,O
21244,Sentence: 887,다,EF,O
21245,Sentence: 887,응,IC,O
21246,Sentence: 887,여성부,NNG,O
21247,Sentence: 887,500,SN,O
21248,Sentence: 887,개,NNBC,O
21249,Sentence: 887,폐지,NNG,O
21250,Sentence: 887,하,XSV,O
21251,Sentence: 887,면,EC,O
21252,Sentence: 887,500,SN,O
21253,Sentence: 887,조,NNG,O
21254,Sentence: 887,확보,NNG,O
21255,Sentence: 887,돼,XSV+EC,O
21256,Sentence: 887,ㅋㅋ,IC,O
21257,Sentence: 887,ㅋㅋ,IC,O
21258,Sentence: 887,윤석열,NNP,O
21259,Sentence: 887,이,JKS,O
21260,Sentence: 887,말,NNG,O
21261,Sentence: 887,한,XSA+ETM,O
21262,Sentence: 887,정책,NNG,O
21263,Sentence: 887,전부,MAG,O
21264,Sentence: 887,씹,NNG,O
21265,Sentence: 887,가능,NNG,O
21266,Sentence: 887,ㅋㅋ,IC,O
21267,Sentence: 887,ㅋㅋ,IC,O
21268,Sentence: 887,윤석열,NNP,O
21269,Sentence: 887,로,JKB,O
21270,Sentence: 887,정했,VV+EP,O
21271,Sentence: 887,다,EF,O
21272,Sentence: 887,응,IC,O
21273,Sentence: 887,여성부,NNG,O
21274,Sentence: 887,500,SN,O
21275,Sentence: 887,개,NNBC,O
21276,Sentence: 887,폐지,NNG,O
21277,Sentence: 887,하,XSV,O
21278,Sentence: 887,면,EC,O
21279,Sentence: 887,500,SN,O
21280,Sentence: 887,조,NNG,O
21281,Sentence: 887,확보,NNG,O
21282,Sentence: 887,돼,XSV+EC,O
21283,Sentence: 887,ㅋㅋ,IC,O
21284,Sentence: 887,ㅋㅋ,IC,O
21285,Sentence: 887,윤석열,NNP,O
21286,Sentence: 887,이,JKS,O
21287,Sentence: 887,말,NNG,O
21288,Sentence: 887,한,XSA+ETM,O
21289,Sentence: 887,정책,NNG,O
21290,Sentence: 887,전부,MAG,O
21291,Sentence: 887,씹,NNG,O
21292,Sentence: 887,가능,NNG,O
21293,Sentence: 887,ㅋㅋ,IC,O
21294,Sentence: 887,ㅋㅋ,IC,O
21295,Sentence: 887,윤석열,NNP,O
21296,Sentence: 887,로,JKB,O
21297,Sentence: 887,정했,VV+EP,O
21298,Sentence: 887,다,EF,O
21299,Sentence: 887,응,IC,O
21300,Sentence: 887,여성부,NNG,O
21301,Sentence: 887,500,SN,O
21302,Sentence: 887,개,NNBC,O
21303,Sentence: 887,폐지,NNG,O
21304,Sentence: 887,하,XSV,O
21305,Sentence: 887,면,EC,O
21306,Sentence: 887,500,SN,O
21307,Sentence: 887,조,NNG,O
21308,Sentence: 887,확보,NNG,O
21309,Sentence: 887,돼,XSV+EC,O
21310,Sentence: 887,ㅋㅋ,IC,O
21311,Sentence: 887,ㅋㅋ,IC,O
21312,Sentence: 887,윤석열,NNP,O
21313,Sentence: 887,이,JKS,O
21314,Sentence: 887,말,NNG,O
21315,Sentence: 887,한,XSA+ETM,O
21316,Sentence: 887,정책,NNG,O
21317,Sentence: 887,전부,MAG,O
21318,Sentence: 887,씹,NNG,O
21319,Sentence: 887,가능,NNG,O
21320,Sentence: 887,ㅋㅋ,IC,O
21321,Sentence: 887,ㅋㅋ,IC,O
21322,Sentence: 887,윤석열,NNP,O
21323,Sentence: 887,로,JKB,O
21324,Sentence: 887,정했,VV+EP,O
21325,Sentence: 887,다,EF,O
21326,Sentence: 887,응,IC,O
21327,Sentence: 887,여성부,NNG,O
21328,Sentence: 887,500,SN,O
21329,Sentence: 887,개,NNBC,O
21330,Sentence: 887,폐지,NNG,O
21331,Sentence: 887,하,XSV,O
21332,Sentence: 887,면,EC,O
21333,Sentence: 887,500,SN,O
21334,Sentence: 887,조,NNG,O
21335,Sentence: 887,확보,NNG,O
21336,Sentence: 887,돼,XSV+EC,O
21337,Sentence: 887,ㅋㅋ,IC,O
21338,Sentence: 887,ㅋㅋ,IC,O
21339,Sentence: 887,윤석열,NNP,O
21340,Sentence: 887,이,JKS,O
21341,Sentence: 887,말,NNG,O
21342,Sentence: 887,한,XSA+ETM,O
21343,Sentence: 887,정책,NNG,O
21344,Sentence: 887,전부,MAG,O
21345,Sentence: 887,씹,NNG,O
21346,Sentence: 887,가능,NNG,O
21347,Sentence: 887,ㅋㅋ,IC,O
21348,Sentence: 887,ㅋㅋ,IC,O
21349,Sentence: 887,윤석열,NNP,O
21350,Sentence: 887,로,JKB,O
21351,Sentence: 887,정했,VV+EP,O
21352,Sentence: 887,다,EC,O
21353,Sentence: 888,https,SL,O
21354,Sentence: 888,:,SC,O
21355,Sentence: 888,/,SC,O
21356,Sentence: 888,/,SC,O
21357,Sentence: 888,youtu,SL,O
21358,Sentence: 888,.,SY,O
21359,Sentence: 888,be,SL,O
21360,Sentence: 888,/,SC,O
21361,Sentence: 888,EtiPbWzUY,SL,O
21362,Sentence: 888,9,SN,O
21363,Sentence: 888,o,SL,O
21364,Sentence: 888,?,SY,O
21365,Sentence: 888,t,SL,O
21366,Sentence: 888,=,SY,O
21367,Sentence: 888,49,SN,O
21368,Sentence: 888,220111,SN,O
21369,Sentence: 888,_,SY,O
21370,Sentence: 888,1540,SN,O
21371,Sentence: 888,광주,NNP,O
21372,Sentence: 888,화정,NNP,O
21373,Sentence: 888,현장,NNG,O
21374,Sentence: 889,방탄소년단,NNP,O
21375,Sentence: 889,도,JX,O
21376,Sentence: 889,이제,MAG,O
21377,Sentence: 889,퇴물,NNG,O
21378,Sentence: 889,됬,VV+EP,O
21379,Sentence: 889,네,EF,O
21380,Sentence: 889,꺼져라,VV+EC,O
21381,Sentence: 889,이제,MAG,O
21382,Sentence: 889,ㅋㅋ,IC,O
21383,Sentence: 890,상당히,MAG,O
21384,Sentence: 890,징그러운,VA+ETM,O
21385,Sentence: 890,성,NNG,O
21386,Sentence: 890,ㅡㅣ괴세요,UNKNOWN,O
21387,Sentence: 890,^^;;,SY,O
21388,Sentence: 891,저,MM,O
21389,Sentence: 891,아나운서,NNG,O
21390,Sentence: 891,이젠,NNG+JX,O
21391,Sentence: 891,메갈,NNP,O
21392,Sentence: 891,들,XSN,O
21393,Sentence: 891,용어,NNG,O
21394,Sentence: 891,로,JKB,O
21395,Sentence: 891,흉,NNG,O
21396,Sentence: 891,자,XSN,O
21397,Sentence: 891,된,XSV+ETM,O
21398,Sentence: 891,거,NNB,O
21399,Sentence: 891,임,VCP+ETN,O
21400,Sentence: 891,?,SF,O
21401,Sentence: 891,ㅋㅋㅋ,IC,O
21402,Sentence: 891,ㅋㅋㅋ,IC,O
21403,Sentence: 891,ㅋㅋㅋ,IC,O
21404,Sentence: 891,ㅋㅋㅋ,IC,O
21405,Sentence: 891,메갈,NNP,O
21406,Sentence: 891,들,XSN,O
21407,Sentence: 891,부러워서,VA+EC,O
21408,Sentence: 891,키보드,NNG,O
21409,Sentence: 891,잡,VV,O
21410,Sentence: 891,고,EC,O
21411,Sentence: 891,부들부들,MAG,O
21412,Sentence: 891,ㅋㅋㅋ,IC,O
21413,Sentence: 891,ㅋㅋㅋ,IC,O
21414,Sentence: 891,ㅋㅋㅋ,IC,O
21415,Sentence: 891,ㅋㅋ,IC,O
21416,Sentence: 891,ㅋㅋ,IC,O
21417,Sentence: 892,부산,NNP,O
21418,Sentence: 892,왜사,NNG,O
21419,Sentence: 892,냐,VCP+EF,O
21420,Sentence: 892,?,SF,O
21421,Sentence: 892,ㅋㅋㅋ,IC,O
21422,Sentence: 892,부산,NNP,O
21423,Sentence: 892,사,VV,O
21424,Sentence: 892,는,ETM,O
21425,Sentence: 892,병신,NNG,O
21426,Sentence: 892,들,XSN,O
21427,Sentence: 892,맨날,MAG,O
21428,Sentence: 892,하,VV,O
21429,Sentence: 892,는,ETM,O
21430,Sentence: 892,소리,NNG,O
21431,Sentence: 892,가,JKS,O
21432,Sentence: 892,월급,NNG,O
21433,Sentence: 892,좆나,MAG,O
21434,Sentence: 892,작,VA,O
21435,Sentence: 892,아도,EC,O
21436,Sentence: 892,물가,NNG,O
21437,Sentence: 892,싸,VA,O
21438,Sentence: 892,다고,EC,O
21439,Sentence: 892,하,VV,O
21440,Sentence: 892,는데,EC,O
21441,Sentence: 892,?,SY,O
21442,Sentence: 892,ㅈ,NNG,O
21443,Sentence: 892,ㄹ,JKO,O
21444,Sentence: 892,ㅋㅋㅋ,IC,O
21445,Sentence: 892,월급,NNG,O
21446,Sentence: 892,에,JKB,O
21447,Sentence: 892,비해,VV+EC,O
21448,Sentence: 892,집값,NNG,O
21449,Sentence: 892,좆나,MAG,O
21450,Sentence: 892,비싼,VA+ETM,O
21451,Sentence: 892,곳,NNG,O
21452,Sentence: 892,이,JKS,O
21453,Sentence: 892,부산,NNP,O
21454,Sentence: 892,일,VCP+ETM,O
21455,Sentence: 892,거,NNB,O
21456,Sentence: 892,같,VA,O
21457,Sentence: 892,은데,EC,O
21458,Sentence: 892,ㅋㅋㅋ,IC,O
21459,Sentence: 893,아니,IC,O
21460,Sentence: 893,근데,MAJ,O
21461,Sentence: 893,또,MAG,O
21462,Sentence: 893,릭스,NNP,O
21463,Sentence: 893,새끼,NNG,O
21464,Sentence: 893,진짜,MAG,O
21465,Sentence: 893,물,NNG,O
21466,Sentence: 893,오래,MAG,O
21467,Sentence: 893,마심,VV+ETN,O
21468,Sentence: 893,ㅋㅋㅋ,IC,O
21469,Sentence: 893,ㅋㅋㅋ,IC,O
21470,Sentence: 893,ㅋㅋㅋ,IC,O
21471,Sentence: 893,ㅋㅋㅋ,IC,O
21472,Sentence: 893,ㅋㅋ,IC,O
21473,Sentence: 894,얼굴,NNG,O
21474,Sentence: 894,에,JKB,O
21475,Sentence: 894,입체감,NNG,O
21476,Sentence: 894,이,JKS,O
21477,Sentence: 894,없,VA,O
21478,Sentence: 894,네요,EC,O
21479,Sentence: 894,;;,SY,O
21480,Sentence: 894,제,NP,O
21481,Sentence: 894,가,JKS,O
